Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition,DocumentLocation
Dryad,Dryad,00759-metadata.xml,Lineage Statement,"Made available in DSpace on 2013-11-11T16:52:13Z (GMT). No. of bitstreams: 1 Functional Ecology data file 2.txt: 1001674 bytes, checksum: ff70d44cf546adc011c02e422a15b6d1 (MD5)",/dryad:DryadDataFile/dcterms:provenance,"/*/dcterms:provenance",/dryad:DryadDataFile/dcterms:provenance[2]
Dryad,Dryad,00759-metadata.xml,Resource Lineage,"Made available in DSpace on 2013-11-11T16:52:13Z (GMT). No. of bitstreams: 1 Functional Ecology data file 2.txt: 1001674 bytes, checksum: ff70d44cf546adc011c02e422a15b6d1 (MD5)",/dryad:DryadDataFile/dcterms:provenance,"/*/dcterms:provenance",/dryad:DryadDataFile/dcterms:provenance[2]
Dryad,Dryad,00759-metadata.xml,Related Resource Identifier,"http://dx.doi.org/10.5061/dryad.t91gr",/dryad:DryadDataFile/dcterms:isPartOf,"/dryad:DryadDataFile/dcterms:isPartOf",/dryad:DryadDataFile/dcterms:isPartOf[1]
Dryad,Dryad,00759-metadata.xml,Parent Identifier,"http://dx.doi.org/10.5061/dryad.t91gr",/dryad:DryadDataFile/dcterms:isPartOf,"/dryad:DryadDataFile/dcterms:isPartOf",/dryad:DryadDataFile/dcterms:isPartOf[1]
Dryad,Dryad,00760-metadata.xml,Unknown,"http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd",/dryad:DryadDataFile/@xsi:schemaLocation,Undefined,/dryad:DryadDataFile/@xsi:schemaLocation
Dryad,Dryad,00760-metadata.xml,Resource Type,"file",/dryad:DryadDataFile/dcterms:type,"/*/dcterms:type",/dryad:DryadDataFile/dcterms:type[1]
Dryad,Dryad,00760-metadata.xml,Author,"Young, Vanessa K. Hilliard",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[1]
Dryad,Dryad,00760-metadata.xml,Author / Originator,"Young, Vanessa K. Hilliard",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[1]
Dryad,Dryad,00760-metadata.xml,Author,"Blob, Richard W.",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[2]
Dryad,Dryad,00760-metadata.xml,Author / Originator,"Blob, Richard W.",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[2]
Dryad,Dryad,00760-metadata.xml,Resource Title,"Young&Blob_TurtleFemurStrainData_Dryad",/dryad:DryadDataFile/dcterms:title,"/*/dcterms:title",/dryad:DryadDataFile/dcterms:title[1]
Dryad,Dryad,00760-metadata.xml,Resource Identifier,"http://dx.doi.org/10.5061/dryad.0jd3t/1",/dryad:DryadDataFile/dcterms:identifier,"/*/dcterms:identifier",/dryad:DryadDataFile/dcterms:identifier[1]
Dryad,Dryad,00760-metadata.xml,Rights,"http://creativecommons.org/publicdomain/zero/1.0/",/dryad:DryadDataFile/dcterms:rights,"/*/dcterms:rights",/dryad:DryadDataFile/dcterms:rights[1]
Dryad,Dryad,00760-metadata.xml,Abstract,"Peak strain data from turtle femoral mid-shafts during swimming and terrestrial walking.",/dryad:DryadDataFile/dcterms:description,"/*/dcterms:description",/dryad:DryadDataFile/dcterms:description[1]
Dryad,Dryad,00760-metadata.xml,Keyword,"locomotion",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[1]
Dryad,Dryad,00760-metadata.xml,Keyword,"evolution",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[2]
Dryad,Dryad,00760-metadata.xml,Keyword,"bone strain",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[3]
Dryad,Dryad,00760-metadata.xml,Taxonomic Extent,"Trachemys scripta",/dryad:DryadDataFile/dwc:scientificName,"/*/dwc:scientificName",/dryad:DryadDataFile/dwc:scientificName[1]
Dryad,Dryad,00760-metadata.xml,Spatial Extent,"North America",/dryad:DryadDataFile/dcterms:spatial,"/*/dcterms:spatial",/dryad:DryadDataFile/dcterms:spatial[1]
Dryad,Dryad,00760-metadata.xml,Spatial Extent,"South Carolina",/dryad:DryadDataFile/dcterms:spatial,"/*/dcterms:spatial",/dryad:DryadDataFile/dcterms:spatial[2]
Dryad,Dryad,00760-metadata.xml,Resource Creation/Revision Date,"2015-06-04T15:37:59Z",/dryad:DryadDataFile/dcterms:dateSubmitted,"/*/dcterms:dateSubmitted",/dryad:DryadDataFile/dcterms:dateSubmitted[1]
Dryad,Dryad,00760-metadata.xml,Resource Creation Date,"2015-06-04T15:37:59Z",/dryad:DryadDataFile/dcterms:dateSubmitted,"/*/dcterms:dateSubmitted",/dryad:DryadDataFile/dcterms:dateSubmitted[1]
Dryad,Dryad,00760-metadata.xml,Publication Date,"2015-06-17T18:46:30Z",/dryad:DryadDataFile/dcterms:available,"/*/dcterms:available",/dryad:DryadDataFile/dcterms:available[1]
Dryad,Dryad,00760-metadata.xml,Embargo Date,"2015-06-17T18:46:30Z",/dryad:DryadDataFile/dcterms:available,"/*/dcterms:available",/dryad:DryadDataFile/dcterms:available[1]
Dryad,Dryad,00760-metadata.xml,Resource Format,"100864",/dryad:DryadDataFile/dcterms:format,"/dryad:DryadDataFile/dcterms:format",/dryad:DryadDataFile/dcterms:format[1]
Dryad,Dryad,00760-metadata.xml,Distribution Format,"100864",/dryad:DryadDataFile/dcterms:format,"/dryad:DryadDataFile/dcterms:format",/dryad:DryadDataFile/dcterms:format[1]
Dryad,Dryad,00760-metadata.xml,Lineage Statement,"Made available in DSpace on 2015-06-04T15:37:59Z (GMT). No. of bitstreams: 1 Young&Blob_TurtleFemurStrainData_Dryad.xls: 100864 bytes, checksum: 69c262464e6c6e20836fe6b2611161b9 (MD5)",/dryad:DryadDataFile/dcterms:provenance,"/*/dcterms:provenance",/dryad:DryadDataFile/dcterms:provenance[1]
Dryad,Dryad,00760-metadata.xml,Resource Lineage,"Made available in DSpace on 2015-06-04T15:37:59Z (GMT). No. of bitstreams: 1 Young&Blob_TurtleFemurStrainData_Dryad.xls: 100864 bytes, checksum: 69c262464e6c6e20836fe6b2611161b9 (MD5)",/dryad:DryadDataFile/dcterms:provenance,"/*/dcterms:provenance",/dryad:DryadDataFile/dcterms:provenance[1]
Dryad,Dryad,00760-metadata.xml,Related Resource Identifier,"http://dx.doi.org/10.5061/dryad.0jd3t",/dryad:DryadDataFile/dcterms:isPartOf,"/dryad:DryadDataFile/dcterms:isPartOf",/dryad:DryadDataFile/dcterms:isPartOf[1]
Dryad,Dryad,00760-metadata.xml,Parent Identifier,"http://dx.doi.org/10.5061/dryad.0jd3t",/dryad:DryadDataFile/dcterms:isPartOf,"/dryad:DryadDataFile/dcterms:isPartOf",/dryad:DryadDataFile/dcterms:isPartOf[1]
Dryad,Dryad,00761-metadata.xml,Unknown,"http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd",/dryad:DryadDataFile/@xsi:schemaLocation,Undefined,/dryad:DryadDataFile/@xsi:schemaLocation
Dryad,Dryad,00761-metadata.xml,Resource Type,"file",/dryad:DryadDataFile/dcterms:type,"/*/dcterms:type",/dryad:DryadDataFile/dcterms:type[1]
Dryad,Dryad,00761-metadata.xml,Author,"Hadfield, Jarrod D.",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[1]
Dryad,Dryad,00761-metadata.xml,Author / Originator,"Hadfield, Jarrod D.",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[1]
Dryad,Dryad,00761-metadata.xml,Author,"Krasnov, Boris R.",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[2]
Dryad,Dryad,00761-metadata.xml,Author / Originator,"Krasnov, Boris R.",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[2]
Dryad,Dryad,00761-metadata.xml,Author,"Poulin, Robert",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[3]
Dryad,Dryad,00761-metadata.xml,Author / Originator,"Poulin, Robert",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[3]
Dryad,Dryad,00761-metadata.xml,Author,"Shinichi, Nakagawa",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[4]
Dryad,Dryad,00761-metadata.xml,Author / Originator,"Shinichi, Nakagawa",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[4]
Dryad,Dryad,00761-metadata.xml,Resource Title,"HostTree",/dryad:DryadDataFile/dcterms:title,"/*/dcterms:title",/dryad:DryadDataFile/dcterms:title[1]
Dryad,Dryad,00761-metadata.xml,Resource Identifier,"http://dx.doi.org/10.5061/dryad.jf3tj/5",/dryad:DryadDataFile/dcterms:identifier,"/*/dcterms:identifier",/dryad:DryadDataFile/dcterms:identifier[1]
Dryad,Dryad,00761-metadata.xml,Rights,"http://creativecommons.org/publicdomain/zero/1.0/",/dryad:DryadDataFile/dcterms:rights,"/*/dcterms:rights",/dryad:DryadDataFile/dcterms:rights[1]
Dryad,Dryad,00761-metadata.xml,Abstract,"Phylogenetic tree (Newick format) of small mammals used for analyses in Hadfield et al. `A tale of two phylogenies: comparative analyses of ecological interactions'",/dryad:DryadDataFile/dcterms:description,"/*/dcterms:description",/dryad:DryadDataFile/dcterms:description[1]
Dryad,Dryad,00761-metadata.xml,Keyword,"Coevolution",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[1]
Dryad,Dryad,00761-metadata.xml,Keyword,"Community: structure",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[2]
Dryad,Dryad,00761-metadata.xml,Keyword,"Ecology: evolutionary",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[3]
Dryad,Dryad,00761-metadata.xml,Keyword,"Ecology: statistical",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[4]
Dryad,Dryad,00761-metadata.xml,Keyword,"Evolution: host/parasite",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[5]
Dryad,Dryad,00761-metadata.xml,Keyword,"Interactions: host/parasite",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[6]
Dryad,Dryad,00761-metadata.xml,Keyword,"Macroevolution",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[7]
Dryad,Dryad,00761-metadata.xml,Keyword,"Phylogeny",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[8]
Dryad,Dryad,00761-metadata.xml,Keyword,"Statistics",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[9]
Dryad,Dryad,00761-metadata.xml,Resource Creation/Revision Date,"2013-10-01T16:29:49Z",/dryad:DryadDataFile/dcterms:dateSubmitted,"/*/dcterms:dateSubmitted",/dryad:DryadDataFile/dcterms:dateSubmitted[1]
Dryad,Dryad,00761-metadata.xml,Resource Creation Date,"2013-10-01T16:29:49Z",/dryad:DryadDataFile/dcterms:dateSubmitted,"/*/dcterms:dateSubmitted",/dryad:DryadDataFile/dcterms:dateSubmitted[1]
Dryad,Dryad,00761-metadata.xml,Publication Date,"2014-01-03T18:42:26Z",/dryad:DryadDataFile/dcterms:available,"/*/dcterms:available",/dryad:DryadDataFile/dcterms:available[1]
Dryad,Dryad,00761-metadata.xml,Embargo Date,"2014-01-03T18:42:26Z",/dryad:DryadDataFile/dcterms:available,"/*/dcterms:available",/dryad:DryadDataFile/dcterms:available[1]
Dryad,Dryad,00761-metadata.xml,Lineage Statement,"Made available in DSpace on 2013-10-01T16:29:49Z (GMT). No. of bitstreams: 1 HostTree.tre: 4135 bytes, checksum: 640fe7a7965649d39bec459cab5cbd3e (MD5)",/dryad:DryadDataFile/dcterms:provenance,"/*/dcterms:provenance",/dryad:DryadDataFile/dcterms:provenance[1]
Dryad,Dryad,00761-metadata.xml,Resource Lineage,"Made available in DSpace on 2013-10-01T16:29:49Z (GMT). No. of bitstreams: 1 HostTree.tre: 4135 bytes, checksum: 640fe7a7965649d39bec459cab5cbd3e (MD5)",/dryad:DryadDataFile/dcterms:provenance,"/*/dcterms:provenance",/dryad:DryadDataFile/dcterms:provenance[1]
Dryad,Dryad,00761-metadata.xml,Related Resource Identifier,"http://dx.doi.org/10.5061/dryad.jf3tj",/dryad:DryadDataFile/dcterms:isPartOf,"/dryad:DryadDataFile/dcterms:isPartOf",/dryad:DryadDataFile/dcterms:isPartOf[1]
Dryad,Dryad,00761-metadata.xml,Parent Identifier,"http://dx.doi.org/10.5061/dryad.jf3tj",/dryad:DryadDataFile/dcterms:isPartOf,"/dryad:DryadDataFile/dcterms:isPartOf",/dryad:DryadDataFile/dcterms:isPartOf[1]
Dryad,Dryad,00762-metadata.xml,Unknown,"http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd",/dryad:DryadDataFile/@xsi:schemaLocation,Undefined,/dryad:DryadDataFile/@xsi:schemaLocation
Dryad,Dryad,00762-metadata.xml,Resource Type,"file",/dryad:DryadDataFile/dcterms:type,"/*/dcterms:type",/dryad:DryadDataFile/dcterms:type[1]
Dryad,Dryad,00762-metadata.xml,Author,"Bertrand, Yann",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[1]
Dryad,Dryad,00762-metadata.xml,Author / Originator,"Bertrand, Yann",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[1]
Dryad,Dryad,00762-metadata.xml,Author,"Töpel, Mats",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[2]
Dryad,Dryad,00762-metadata.xml,Author / Originator,"Töpel, Mats",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[2]
Dryad,Dryad,00762-metadata.xml,Author,"Elväng, Annelie",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[3]
Dryad,Dryad,00762-metadata.xml,Author / Originator,"Elväng, Annelie",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[3]
Dryad,Dryad,00762-metadata.xml,Author,"Melik, Wessam",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[4]
Dryad,Dryad,00762-metadata.xml,Author / Originator,"Melik, Wessam",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[4]
Dryad,Dryad,00762-metadata.xml,Author,"Johansson, Magnus",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[5]
Dryad,Dryad,00762-metadata.xml,Author / Originator,"Johansson, Magnus",/dryad:DryadDataFile/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataFile/dcterms:creator[5]
Dryad,Dryad,00762-metadata.xml,Resource Title,"ALN2_NS4B",/dryad:DryadDataFile/dcterms:title,"/*/dcterms:title",/dryad:DryadDataFile/dcterms:title[1]
Dryad,Dryad,00762-metadata.xml,Resource Identifier,"http://dx.doi.org/10.5061/dryad.504636cd/12",/dryad:DryadDataFile/dcterms:identifier,"/*/dcterms:identifier",/dryad:DryadDataFile/dcterms:identifier[1]
Dryad,Dryad,00762-metadata.xml,Rights,"http://creativecommons.org/publicdomain/zero/1.0/",/dryad:DryadDataFile/dcterms:rights,"/*/dcterms:rights",/dryad:DryadDataFile/dcterms:rights[1]
Dryad,Dryad,00762-metadata.xml,Abstract,"Alignment derived from ALN2.fas that corresponds to the NS4B-gene region.",/dryad:DryadDataFile/dcterms:description,"/*/dcterms:description",/dryad:DryadDataFile/dcterms:description[1]
Dryad,Dryad,00762-metadata.xml,Keyword,"mammalian tick-borne flavivirus group",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[1]
Dryad,Dryad,00762-metadata.xml,Keyword,"Bayesian dating",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[2]
Dryad,Dryad,00762-metadata.xml,Keyword,"recombination",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[3]
Dryad,Dryad,00762-metadata.xml,Keyword,"Louping ill virus",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[4]
Dryad,Dryad,00762-metadata.xml,Keyword,"Tick-borne encephalitis virus",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[5]
Dryad,Dryad,00762-metadata.xml,Keyword,"network",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[6]
Dryad,Dryad,00762-metadata.xml,Keyword,"phylogeny",/dryad:DryadDataFile/dcterms:subject,"/*/dcterms:subject",/dryad:DryadDataFile/dcterms:subject[7]
Dryad,Dryad,00762-metadata.xml,Taxonomic Extent,"Tick-borne encephalitis virus",/dryad:DryadDataFile/dwc:scientificName,"/*/dwc:scientificName",/dryad:DryadDataFile/dwc:scientificName[1]
Dryad,Dryad,00762-metadata.xml,Resource Creation/Revision Date,"2012-11-07T18:02:46Z",/dryad:DryadDataFile/dcterms:dateSubmitted,"/*/dcterms:dateSubmitted",/dryad:DryadDataFile/dcterms:dateSubmitted[1]
Dryad,Dryad,00762-metadata.xml,Resource Creation Date,"2012-11-07T18:02:46Z",/dryad:DryadDataFile/dcterms:dateSubmitted,"/*/dcterms:dateSubmitted",/dryad:DryadDataFile/dcterms:dateSubmitted[1]
Dryad,Dryad,00762-metadata.xml,Publication Date,"2012-11-07T18:02:46Z",/dryad:DryadDataFile/dcterms:available,"/*/dcterms:available",/dryad:DryadDataFile/dcterms:available[1]
Dryad,Dryad,00762-metadata.xml,Embargo Date,"2012-11-07T18:02:46Z",/dryad:DryadDataFile/dcterms:available,"/*/dcterms:available",/dryad:DryadDataFile/dcterms:available[1]
Dryad,Dryad,00762-metadata.xml,Lineage Statement,"Made available in DSpace on 2012-11-07T18:02:46Z (GMT). No. of bitstreams: 1 ALN2_NS4B.fas: 22467 bytes, checksum: 1b76e310d4f459c1be61d5f998cdc25a (MD5)",/dryad:DryadDataFile/dcterms:provenance,"/*/dcterms:provenance",/dryad:DryadDataFile/dcterms:provenance[1]
Dryad,Dryad,00762-metadata.xml,Resource Lineage,"Made available in DSpace on 2012-11-07T18:02:46Z (GMT). No. of bitstreams: 1 ALN2_NS4B.fas: 22467 bytes, checksum: 1b76e310d4f459c1be61d5f998cdc25a (MD5)",/dryad:DryadDataFile/dcterms:provenance,"/*/dcterms:provenance",/dryad:DryadDataFile/dcterms:provenance[1]
Dryad,Dryad,00762-metadata.xml,Related Resource Identifier,"http://dx.doi.org/10.5061/dryad.504636cd",/dryad:DryadDataFile/dcterms:isPartOf,"/dryad:DryadDataFile/dcterms:isPartOf",/dryad:DryadDataFile/dcterms:isPartOf[1]
Dryad,Dryad,00762-metadata.xml,Parent Identifier,"http://dx.doi.org/10.5061/dryad.504636cd",/dryad:DryadDataFile/dcterms:isPartOf,"/dryad:DryadDataFile/dcterms:isPartOf",/dryad:DryadDataFile/dcterms:isPartOf[1]
Dryad,Dryad,00763-metadata.xml,Unknown,"http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd",/dryad:DryadDataPackage/@xsi:schemaLocation,Undefined,/dryad:DryadDataPackage/@xsi:schemaLocation
Dryad,Dryad,00763-metadata.xml,Resource Type,"package",/dryad:DryadDataPackage/dcterms:type,"/*/dcterms:type",/dryad:DryadDataPackage/dcterms:type[1]
Dryad,Dryad,00763-metadata.xml,Author,"Peters, Kristian J.",/dryad:DryadDataPackage/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataPackage/dcterms:creator[1]
Dryad,Dryad,00763-metadata.xml,Author / Originator,"Peters, Kristian J.",/dryad:DryadDataPackage/dcterms:creator,"/*/dcterms:creator",/dryad:DryadDataPackage/dcterms:creator[1]
