Collection,Dialect,Record,Concept,XPath,Content
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Calcium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Flouride"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Chloride"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Nitrate"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Sulphate"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Phosphate"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Silicon"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Potassium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Ammonium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Total dissolved solids"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Ammonium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Nitrate"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Date"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Station at which variable was recorded"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Electrical conductivity"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"PH"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Sodium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Magnesium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Calcium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Flouride"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Chloride"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Nitrate"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Sulphate"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Phosphate"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Silicon"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Potassium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Ammonium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Total dissolved solids"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Ammonium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Ammonium nitrate"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Date"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Station identifier"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"PH"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Electric conductivity"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Sodium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"magnesium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Calcium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Flouride"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Chloride"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Nitrate"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Sulphate"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Phosphate"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Calcium carbonate"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Silicon"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Ammonium"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Total dissolved solids"
SANPARKS,EML,00259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Ammoniak"
SANPARKS,EML,00259-metadata.xml,Attribute List,/eml:eml/dataset/dataTable/attributeList,"Stationcode Station code Codes used for the quality stations name Name of the guaging weir Names river River on which the gauging weir occurs River names of the KNP"
SANPARKS,EML,00259-metadata.xml,Attribute List,/eml:eml/dataset/dataTable/attributeList,"Variable Variable for which the TPC set Variables for which TPC limits have been set Luvuvhu Limits for each variable for the Luvuvhu River dimensionless 1 real Shingwedzi Maximum limits for each variable for station along the Shingwedzi river dimensionless 1 real Letaba Maximum limits for each variable for stations along the Letabab River dimensionless 1 real Olifants Maximum limits for each variable for stations along the Olifants River dimensionless 1 real Sabie Maximum limits for each variable for stations along the Sabie River dimensionless 1 real Crocodile Maximum limits for variables for stations along the Crocodile River dimensionless 1 real"
SANPARKS,EML,00259-metadata.xml,Attribute List,/eml:eml/dataset/dataTable/attributeList,"DATUM Date on which the variable was recorded yy.mm.dd 1 STATION Station at which the variable was recorded 1211440609109 1211440609124 1211440609140 EC Electrical conductivity ms/m 1 real PH Ph dimensionless 1 real NA Sodium milligramsPerLiter .1 real MG Magnesium milligramsPerLiter .1 real CA Calcium milligramsPerLiter .1 real F Flouride milligramsPerLiter .1 real CL Chloride milligramsPerLiter .1 real NO3 Nitrate milligramsPerLiter .1 real SO4 Sulphate milligramsPerLiter .1 real PO4P Phosphate milligramsPerLiter .1 real SI Silicon milligramsPerLiter .1 real K Potassium milligramsPerLiter .1 real NH4 Ammonium milligramsPerLiter .1 real TDS Total dissolved solids milligramsPerLiter .1 real NH3(ug/l) Ammonium microgramsPerLiter .1 real NO3NO2N Nitrate milligramsPerLiter .1 real"
SANPARKS,EML,00259-metadata.xml,Attribute List,/eml:eml/dataset/dataTable/attributeList,"DATUM Date yy.mm.dd 1 STATION Station at which variable was recorded 1211440609109 1211440609124 1211440609140 EC Electrical conductivity ms/m .1 real PH PH dimensionless .1 real NA Sodium milligramsPerLiter 1 real MG Magnesium milligramsPerLiter 1 real CA Calcium milligramsPerLiter 1 real F Flouride milligramsPerLiter .1 real CL Chloride milligramsPerLiter 1 real NO3 Nitrate milligramsPerLiter .1 real SO4 Sulphate milligramsPerLiter 1 real PO4P Phosphate milligramsPerLiter .01 real SI Silicon milligramsPerLiter 1 real K Potassium milligramsPerLiter 1 real NH4 Ammonium milligramsPerLiter .01 real TDS Total dissolved solids milligramsPerLiter 1 real NH3(ug/l) Ammonium microgramsPerLiter .01 real NO3NO2N Ammonium nitrate milligramsPerLiter 1 real"
SANPARKS,EML,00259-metadata.xml,Attribute List,/eml:eml/dataset/dataTable/attributeList,"datum Date yy.mm.dd 1 Station Station identifier 1211440609109 1211440609124 1211440609140 PH PH dimensionless 1 real EC Electric conductivity ms/m 1 real NA Sodium milligramsPerCubicMeter 1 real MG magnesium milligramsPerLiter 1 real CA Calcium milligramsPerLiter 1 real F Flouride milligramsPerLiter 1 real CL Chloride milligramsPerLiter 1 real NO3 Nitrate milligramsPerLiter 1 real SO4 Sulphate milligramsPerLiter 1 real PO4P Phosphate milligramsPerLiter .001 real CACO3 Calcium carbonate milligramsPerLiter 1 natural Si Silicon milligramsPerLiter 1 real NH4 Ammonium milligramsPerLiter .01 real TDS Total dissolved solids milligramsPerLiter .1 real NH3(ug/l) Ammoniak microgramsPerLiter .01 real"
SANPARKS,EML,00259-metadata.xml,Author,/eml:eml/dataset/creator,"DWAF South Africa"
SANPARKS,EML,00259-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"DWAF South Africa"
SANPARKS,EML,00259-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1086295214645"
SANPARKS,EML,00259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"31.375 31.375 -23.625 -23.625"
SANPARKS,EML,00259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"31.5 31.5 -24.0 -24.0"
SANPARKS,EML,00259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"31.625 31.625 -24.0 -24.0"
SANPARKS,EML,00259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"31.5 31.5 -24.875 -24.875"
SANPARKS,EML,00259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"31.5 31.5 -25.25 -25.25"
SANPARKS,EML,00259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"31.75 31.75 -25.25 -25.25"
SANPARKS,EML,00259-metadata.xml,Contributor Name,/eml:eml/dataset/associatedParty,"Marica Erasmus DWAF Quality maricae@dwaf.gov.za http://www.dwaf.gov.za Originator"
SANPARKS,EML,00259-metadata.xml,Contributor Role,/eml:eml/dataset/associatedParty/role,"Originator"
SANPARKS,EML,00259-metadata.xml,Distribution Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1 #x0A column #x09"
SANPARKS,EML,00259-metadata.xml,Distribution Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1 #x0A column #x09"
SANPARKS,EML,00259-metadata.xml,Distribution Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1 #x0A column ,"
SANPARKS,EML,00259-metadata.xml,Distribution Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1 #x0A column ,"
SANPARKS,EML,00259-metadata.xml,Distribution Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1 #x0A column #x09"
SANPARKS,EML,00259-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"31.25"
SANPARKS,EML,00259-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"31.25"
SANPARKS,EML,00259-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"31.25"
SANPARKS,EML,00259-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"31.25"
SANPARKS,EML,00259-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"31.25"
SANPARKS,EML,00259-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"31.25"
SANPARKS,EML,00259-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"31.25"
SANPARKS,EML,00259-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"31.375"
SANPARKS,EML,00259-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"31.5"
SANPARKS,EML,00259-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"31.625"
SANPARKS,EML,00259-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"31.5"
SANPARKS,EML,00259-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"31.5"
SANPARKS,EML,00259-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"31.75"
SANPARKS,EML,00259-metadata.xml,End Time,/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate,"2003-01-01"
SANPARKS,EML,00259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"water quality"
SANPARKS,EML,00259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"KNP river"
SANPARKS,EML,00259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"SANParks, South Africa"
SANPARKS,EML,00259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Kruger National Park, South Africa"
SANPARKS,EML,00259-metadata.xml,Metadata Access Constraints,/eml:eml/access,"public read"
SANPARKS,EML,00259-metadata.xml,Metadata Use Constraints,/eml:eml/access,"public read"
SANPARKS,EML,00259-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"-23.625"
SANPARKS,EML,00259-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"-24.0"
SANPARKS,EML,00259-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"-24.0"
SANPARKS,EML,00259-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"-24.875"
SANPARKS,EML,00259-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"-25.25"
SANPARKS,EML,00259-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"-25.25"
SANPARKS,EML,00259-metadata.xml,Organization Name,/eml:eml/dataset/creator/organizationName,"DWAF"
SANPARKS,EML,00259-metadata.xml,Organization Name,/eml:eml/dataset/associatedParty/organizationName,"DWAF"
SANPARKS,EML,00259-metadata.xml,Organization Name,/eml:eml/dataset/contact/organizationName,"SANParks"
SANPARKS,EML,00259-metadata.xml,Organization Name,/eml:eml/dataset/contact/organizationName,"SANParks"
SANPARKS,EML,00259-metadata.xml,Originating Organization,/eml:eml/dataset/creator/organizationName,"DWAF"
SANPARKS,EML,00259-metadata.xml,Process Step,/eml:eml/dataset/methods,"Sampling and analytical methods Rivers are sampled on a two-weekly basis at a number of stations. the samples are taken and analysed according to the methods applied by the Department of Water Affairs and Forestry(DWAF) fro their national Water Quality Monitoring Programme. the samples are sent to the Institute for Resource Quality Studies in pretoria for analyses."
SANPARKS,EML,00259-metadata.xml,Resource Access Constraints,/eml:eml/access,"public read"
SANPARKS,EML,00259-metadata.xml,Resource Contact,/eml:eml/dataset/contact,"Mr Jacque Venter SANParks Biotechnician South Africa 013 735 6519 jacquev@sanparks.org"
SANPARKS,EML,00259-metadata.xml,Resource Contact,/eml:eml/dataset/contact,"Judith Kruger SANParks Private Bag x402 Skukuza 1350 SA +0927 13 7354309 +0927 13 7354055 judithk@sanparks.org"
SANPARKS,EML,00259-metadata.xml,Resource Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1 #x0A column #x09"
SANPARKS,EML,00259-metadata.xml,Resource Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1 #x0A column #x09"
SANPARKS,EML,00259-metadata.xml,Resource Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1 #x0A column ,"
SANPARKS,EML,00259-metadata.xml,Resource Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1 #x0A column ,"
SANPARKS,EML,00259-metadata.xml,Resource Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1 #x0A column #x09"
SANPARKS,EML,00259-metadata.xml,Resource Identifier,/eml:eml/@packageId,"judithk.341.11"
SANPARKS,EML,00259-metadata.xml,Resource Identifier Type,/eml:eml/@system,"knb"
SANPARKS,EML,00259-metadata.xml,Resource Lineage,/eml:eml/dataset/methods,"Sampling and analytical methods Rivers are sampled on a two-weekly basis at a number of stations. the samples are taken and analysed according to the methods applied by the Department of Water Affairs and Forestry(DWAF) fro their national Water Quality Monitoring Programme. the samples are sent to the Institute for Resource Quality Studies in pretoria for analyses."
SANPARKS,EML,00259-metadata.xml,Resource Long Name,/eml:eml/dataset/title,"Kruger National Park river water quality data"
SANPARKS,EML,00259-metadata.xml,Resource Status,/eml:eml/access,"public read"
SANPARKS,EML,00259-metadata.xml,Resource Title,/eml:eml/dataset/title,"Kruger National Park river water quality data"
SANPARKS,EML,00259-metadata.xml,Resource Use Constraints,/eml:eml/dataset/intellectualRights,"This data is collected and analysed by the KNp and the passed on to DWAF. There are no restrictions on the usage of this data"
SANPARKS,EML,00259-metadata.xml,Responsible Party Identifier,/eml:eml/dataset/associatedParty/@id,"1091524025738"
SANPARKS,EML,00259-metadata.xml,Rights,/eml:eml/dataset/intellectualRights,"This data is collected and analysed by the KNp and the passed on to DWAF. There are no restrictions on the usage of this data"
SANPARKS,EML,00259-metadata.xml,Security Constraints,/eml:eml/access,"public read"
SANPARKS,EML,00259-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"-22.662711"
SANPARKS,EML,00259-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"-23.625"
SANPARKS,EML,00259-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"-24.0"
SANPARKS,EML,00259-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"-24.0"
SANPARKS,EML,00259-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"-24.875"
SANPARKS,EML,00259-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"-25.25"
SANPARKS,EML,00259-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"-25.25"
SANPARKS,EML,00259-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"B9H002 Silwervisdam 31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"B9H003 Kanniedooddam 31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"A9H011 Pafuri 31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"A9H008 Shidzivane 31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"B8H018 Engelhard dam 31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"B8H028 Mahlangene 31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"B7H017 Balule 31.25 31.25 -22.662711 -22.662711"
SANPARKS,EML,00259-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"B7H017 Mamba 31.375 31.375 -23.625 -23.625"
SANPARKS,EML,00259-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"X3h015 Lower Sabie 31.5 31.5 -24.0 -24.0"
SANPARKS,EML,00259-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"X3H006 Perry;s Farm 31.625 31.625 -24.0 -24.0"
