Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition
IIS,MODS,Archives_MODS.xml,Unknown,"text",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"aut",/mods/name/role/roleTerm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"code",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"personal",/mods/name/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Martin",/mods/name/namePart,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"given",/mods/name/namePart/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Yerg",/mods/name/namePart,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"family",/mods/name/namePart/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Martin Yerg",/mods/name/displayForm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"author",/mods/name/role/roleTerm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"text",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"aut",/mods/name/role/roleTerm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"code",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"personal",/mods/name/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"P.",/mods/name/namePart,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"given",/mods/name/namePart/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"K.",/mods/name/namePart,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"given",/mods/name/namePart/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Govind",/mods/name/namePart,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"family",/mods/name/namePart/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"P. K. Govind",/mods/name/displayForm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"author",/mods/name/role/roleTerm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"text",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"aut",/mods/name/role/roleTerm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"code",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"personal",/mods/name/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"George",/mods/name/namePart,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"given",/mods/name/namePart/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Saum",/mods/name/namePart,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"family",/mods/name/namePart/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"George Saum",/mods/name/displayForm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"author",/mods/name/role/roleTerm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"text",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"aut",/mods/name/role/roleTerm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"code",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"personal",/mods/name/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Arden",/mods/name/namePart,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"given",/mods/name/namePart/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"L.",/mods/name/namePart,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"given",/mods/name/namePart/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Buck",/mods/name/namePart,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"family",/mods/name/namePart/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Arden L. Buck",/mods/name/displayForm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"author",/mods/name/role/roleTerm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"text",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"aut",/mods/name/role/roleTerm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"code",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"text",/mods/typeOfResource,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"archival document",/mods/genre,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"1973",/mods/originInfo/dateCreated,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"w3cdtf",/mods/originInfo/dateCreated/@encoding,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"yes",/mods/originInfo/dateCreated/@keyDate,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"2012-03-27",/mods/originInfo/dateCaptured,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"w3cdtf",/mods/originInfo/dateCaptured/@encoding,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"University Corporation for Atmospheric Research",/mods/originInfo/publisher,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"en",/mods/language/languageTerm,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"code",/mods/language/languageTerm/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"rfc5646",/mods/language/languageTerm/@authority,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"reformatted digital",/mods/physicalDescription/digitalOrigin,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"application/pdf",/mods/physicalDescription/internetMediaType,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Atmospheric Technology (formerly Facilities for atmospheric research) was a publication of the NCAR Facilities Laboratory produced by the NCAR publications and graphic arts staff. This issue contains the following articles: Research Systems Facility and instrument development, Research Systems Facility: an introduction; Early wind vanes and anemometers; Optimally designed experiments; Instrument calibration; the NCAR wind-finding dropsonde; The dropsonde receiver-transmitter; The dropsonde sensors and data transmission; Dropsonde data reception and processing; The C-MOS oscillator; Dropsonde velocity measurements based on omega signals; Development of an improved lyman-alpha hygrometer; Data handling features of the Electra data management system; Remote sensing of the atmosphere; Weather radar: achievements, promises, and problems; Equipment development in the National Weather Service; The status and future of direct meteorological observations; and Short reports.",/mods/abstract,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"eng",/mods/abstract/@lang,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"lcsh",/mods/subject/@authority,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Research--Equipment and supplies",/mods/subject/topic,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"host",/mods/relatedItem/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Atmospheric Technology Division (ATD) Records",/mods/relatedItem/titleInfo/title,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"https://aspace.archives.ucar.edu/repositories/2/resources/24",/mods/relatedItem/identifier,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"url",/mods/relatedItem/identifier/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Collection's Archival Finding Aid",/mods/relatedItem/identifier/@displayLabel,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Non-refereed",/mods/extension/osm:classification,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"atd",/mods/extension/osm:collectionKey,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"http://nldr.library.ucar.edu/repository/collections/ATD-000-000-000-024",/mods/identifier,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"uri",/mods/identifier/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Legacy citable URL",/mods/identifier/@displayLabel,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Copyright University Corporation for Atmospheric Research (UCAR). This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",/mods/accessCondition,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"use and reproduction",/mods/accessCondition/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"ark:/85065/d74x5659",/mods/identifier,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"ark",/mods/identifier/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"http://n2t.net/ark:/85065/d74x5659",/mods/identifier,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"uri",/mods/identifier/@type,Undefined
IIS,MODS,Archives_MODS.xml,Unknown,"Persistent URI",/mods/identifier/@displayLabel,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"3.5",/mods/@version,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd",/mods/@xsi:schemaLocation,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"OSGC-000-000-002-427",/mods/recordInfo/recordIdentifier,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"CoBA",/mods/recordInfo/recordIdentifier/@source,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"2009-05-15",/mods/recordInfo/recordCreationDate,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"w3cdtf",/mods/recordInfo/recordCreationDate/@encoding,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"2015-10-14",/mods/recordInfo/recordChangeDate,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"w3cdtf",/mods/recordInfo/recordChangeDate/@encoding,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"NCAR Library and Archives",/mods/recordInfo/recordContentSource,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"Human prepared. Transformed from a record in the OpenSky metadata framework.",/mods/recordInfo/recordOrigin,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"This record was transformed using the following files: osm-main-to-mods.xsl, osm-common-to-mods.xsl, and osm-article-to-mods.xsl.",/mods/recordInfo/recordOrigin,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"English",/mods/recordInfo/languageOfCataloging/languageTerm,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"text",/mods/recordInfo/languageOfCataloging/languageTerm/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"eng",/mods/recordInfo/languageOfCataloging/languageTerm,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"code",/mods/recordInfo/languageOfCataloging/languageTerm/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"iso639-2b",/mods/recordInfo/languageOfCataloging/languageTerm/@authority,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"'Modes of variability' and climate change",/mods/titleInfo/title,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"personal",/mods/name/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"6669",/mods/name/@valueURI,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"https://people.ucar.edu",/mods/name/@authorityURI,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"UCAR People Database",/mods/name/@authority,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"primary",/mods/name/@usage,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"Grant",/mods/name/namePart,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"given",/mods/name/namePart/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"W.",/mods/name/namePart,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"given",/mods/name/namePart/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"Branstator",/mods/name/namePart,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"family",/mods/name/namePart/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"Grant W. Branstator",/mods/name/displayForm,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"author",/mods/name/role/roleTerm,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"text",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"aut",/mods/name/role/roleTerm,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"code",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"University Corporation For Atmospheric Research (UCAR):National Center for Atmospheric Research (NCAR):Earth-Sun Systems Laboratory (ESSL):Climate and Global Dynamics Division (CGD)",/mods/name/affiliation,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"personal",/mods/name/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"Frank",/mods/name/namePart,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"given",/mods/name/namePart/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"Selten",/mods/name/namePart,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"family",/mods/name/namePart/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"Frank Selten",/mods/name/displayForm,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"author",/mods/name/role/roleTerm,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"text",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"aut",/mods/name/role/roleTerm,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"code",/mods/name/role/roleTerm/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"marcrelator",/mods/name/role/roleTerm/@authority,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"text",/mods/typeOfResource,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"article",/mods/genre,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"marcgt",/mods/genre/@authority,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"2009-05-15",/mods/originInfo/dateIssued,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"w3cdtf",/mods/originInfo/dateIssued/@encoding,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"yes",/mods/originInfo/dateIssued/@keyDate,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"American Meteorological Society",/mods/originInfo/publisher,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"en",/mods/language/languageTerm,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"code",/mods/language/languageTerm/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"rfc5646",/mods/language/languageTerm/@authority,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"application/pdf",/mods/physicalDescription/internetMediaType,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"A 62-member ensemble of coupled general circulation model (GCM) simulations of the years 1940 - 2080, including the effects of projected greenhouse gas increases, is examined. The focus is on the interplay between the trend in the Northern Hemisphere December - February (DJF) mean state and the intrinsic modes of variability of the model atmosphere as given by the upper-tropospheric meridional wind. The structure of the leading modes and the trend are similar. Two commonly proposed explanations for this similarity are considered. Several results suggest that this similarity in most respects is consistent with an explanation involving patterns that result from the model dynamics being well approximated by a linear system. Specifically, the leading intrinsic modes are similar to the leading modes of a stochastic model linearized about the mean state of the GCM atmosphere, trends in GCM tropical precipitation appear to excite the leading linear pattern, and the probability density functions (PDFs) of prominent circulation patterns are quasi-Gaussian. There are, on the other hand, some subtle indications that an explanation for the similarity involving preferred states (which necessarily result from nonlinear influences) has some relevance. For example, though unimodal, PDFs of prominent patterns have departures from Gaussianity that are suggestive of a mixture of two Gaussian components. And there is some evidence of a shift in probability between the two components as the climate changes. Interestingly, contrary to the most prominent theory of the influence of nonlinearly produced preferred states on climate change, the centroids of the components also change as the climate changes. This modification of the system's preferred states corresponds to a change in the structure of its dominant patterns. The change in pattern structure is reproduced by the linear stochastic model when its basic state is modified to correspond to the trend in the general circulation model’s mean atmospheric state. Thus, there is a two-way interaction between the trend and the modes of variability.",/mods/abstract,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"eng",/mods/abstract/@lang,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"osm-keyword",/mods/subject/@authority,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"Empirical orthogonal functions",/mods/subject/topic,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"osm-keyword",/mods/subject/@authority,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"Empirical orthogonal functions",/mods/subject/topic,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"osm-keyword",/mods/subject/@authority,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"Trends",/mods/subject/topic,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"osm-keyword",/mods/subject/@authority,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"Greenhouse gases",/mods/subject/topic,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"host",/mods/relatedItem/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"Journal of Climate",/mods/relatedItem/titleInfo/title,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"volume",/mods/relatedItem/part/detail/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"22",/mods/relatedItem/part/detail/number,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"issue",/mods/relatedItem/part/detail/@type,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"10",/mods/relatedItem/part/detail/number,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"page",/mods/relatedItem/part/extent/@unit,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"2639",/mods/relatedItem/part/extent/start,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"2658",/mods/relatedItem/part/extent/end,Undefined
IIS,MODS,Article_MODS.xml,Unknown,"2639-2658",/mods/relatedItem/part/extent/list,Undefined
