Record,XPath,Content
HAO-000-000-000-037.xml,/mods/recordInfo/recordOrigin,"Human prepared. Transformed from a record in the OpenSky metadata framework."
HAO-000-000-000-037.xml,/mods/recordInfo/recordOrigin,"This record was transformed using the following files: osm-main-to-mods.xsl, osm-common-to-mods.xsl, and osm-image-to-mods.xsl."
HAO-000-000-000-037.xml,/mods/recordInfo/languageOfCataloging/languageTerm,"English"
HAO-000-000-000-037.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@type,"text"
HAO-000-000-000-037.xml,/mods/recordInfo/languageOfCataloging/languageTerm,"eng"
HAO-000-000-000-037.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@type,"code"
HAO-000-000-000-037.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@authority,"iso639-2b"
HAO-000-000-000-037.xml,/mods/titleInfo/title,"Photograph, Construction on the Chalk Mountain Site"
HAO-000-000-000-037.xml,/mods/typeOfResource,"still image"
HAO-000-000-000-037.xml,/mods/genre,"picture"
HAO-000-000-000-037.xml,/mods/genre/@authority,"marcgt"
HAO-000-000-000-037.xml,/mods/originInfo/dateOther,"1949"
HAO-000-000-000-037.xml,/mods/originInfo/dateOther/@type,"circa"
HAO-000-000-000-037.xml,/mods/originInfo/dateOther/@encoding,"w3cdtf"
HAO-000-000-000-037.xml,/mods/originInfo/dateCaptured,"2011-09-20"
HAO-000-000-000-037.xml,/mods/originInfo/dateCaptured/@encoding,"w3cdtf"
HAO-000-000-000-037.xml,/mods/physicalDescription/digitalOrigin,"reformatted digital"
HAO-000-000-000-037.xml,/mods/physicalDescription/internetMediaType,"image/tiff"
HAO-000-000-000-037.xml,/mods/abstract,"Photograph of the Chalk Mountain Site."
HAO-000-000-000-037.xml,/mods/abstract/@lang,"eng"
HAO-000-000-000-037.xml,/mods/subject/@authority,"lcsh"
HAO-000-000-000-037.xml,/mods/subject/topic,"Sun--Research"
HAO-000-000-000-037.xml,/mods/relatedItem/@type,"host"
HAO-000-000-000-037.xml,/mods/relatedItem/titleInfo/title,"High Altitude Observatory (HAO) Records"
HAO-000-000-000-037.xml,/mods/relatedItem/identifier,"https://aspace.archives.ucar.edu/repositories/2/resources/25"
HAO-000-000-000-037.xml,/mods/relatedItem/identifier/@type,"url"
HAO-000-000-000-037.xml,/mods/relatedItem/identifier/@displayLabel,"Collection's Archival Finding Aid"
HAO-000-000-000-037.xml,/mods/extension/osm:classification,"Non-refereed"
HAO-000-000-000-037.xml,/mods/extension/osm:collectionKey,"hao"
HAO-000-000-000-037.xml,/mods/identifier,"http://nldr.library.ucar.edu/repository/collections/HAO-000-000-000-037"
HAO-000-000-000-037.xml,/mods/identifier/@type,"uri"
HAO-000-000-000-037.xml,/mods/identifier/@displayLabel,"Legacy citable URL"
HAO-000-000-000-037.xml,/mods/accessCondition,"This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License."
HAO-000-000-000-037.xml,/mods/accessCondition/@type,"use and reproduction"
HAO-000-000-000-037.xml,/mods/identifier,"ark:/85065/d7xd103c"
HAO-000-000-000-037.xml,/mods/identifier/@type,"ark"
HAO-000-000-000-037.xml,/mods/identifier,"http://n2t.net/ark:/85065/d7xd103c"
HAO-000-000-000-037.xml,/mods/identifier/@type,"uri"
HAO-000-000-000-037.xml,/mods/identifier/@displayLabel,"Persistent URI"
HAO-000-000-000-038.xml,/mods/@version,"3.5"
HAO-000-000-000-038.xml,/mods/@xsi:schemaLocation,"http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd"
HAO-000-000-000-038.xml,/mods/recordInfo/recordIdentifier,"HAO-000-000-000-038"
HAO-000-000-000-038.xml,/mods/recordInfo/recordIdentifier/@source,"CoBA"
HAO-000-000-000-038.xml,/mods/recordInfo/recordCreationDate,"2011-09-20"
HAO-000-000-000-038.xml,/mods/recordInfo/recordCreationDate/@encoding,"w3cdtf"
HAO-000-000-000-038.xml,/mods/recordInfo/recordChangeDate,"2015-06-25"
HAO-000-000-000-038.xml,/mods/recordInfo/recordChangeDate/@encoding,"w3cdtf"
HAO-000-000-000-038.xml,/mods/recordInfo/recordContentSource,"NCAR Library and Archives"
HAO-000-000-000-038.xml,/mods/recordInfo/recordOrigin,"Human prepared. Transformed from a record in the OpenSky metadata framework."
HAO-000-000-000-038.xml,/mods/recordInfo/recordOrigin,"This record was transformed using the following files: osm-main-to-mods.xsl, osm-common-to-mods.xsl, and osm-image-to-mods.xsl."
HAO-000-000-000-038.xml,/mods/recordInfo/languageOfCataloging/languageTerm,"English"
HAO-000-000-000-038.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@type,"text"
HAO-000-000-000-038.xml,/mods/recordInfo/languageOfCataloging/languageTerm,"eng"
HAO-000-000-000-038.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@type,"code"
HAO-000-000-000-038.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@authority,"iso639-2b"
HAO-000-000-000-038.xml,/mods/titleInfo/title,"Photograph, Construction on the Chalk Mountain Site"
HAO-000-000-000-038.xml,/mods/typeOfResource,"still image"
HAO-000-000-000-038.xml,/mods/genre,"picture"
HAO-000-000-000-038.xml,/mods/genre/@authority,"marcgt"
HAO-000-000-000-038.xml,/mods/originInfo/dateCreated,"1949-07-06"
HAO-000-000-000-038.xml,/mods/originInfo/dateCreated/@encoding,"w3cdtf"
HAO-000-000-000-038.xml,/mods/originInfo/dateCreated/@keyDate,"yes"
HAO-000-000-000-038.xml,/mods/originInfo/dateCaptured,"2011-09-20"
HAO-000-000-000-038.xml,/mods/originInfo/dateCaptured/@encoding,"w3cdtf"
HAO-000-000-000-038.xml,/mods/physicalDescription/digitalOrigin,"reformatted digital"
HAO-000-000-000-038.xml,/mods/physicalDescription/internetMediaType,"image/tiff"
HAO-000-000-000-038.xml,/mods/abstract,"Photograph of the Chalk Mountain Site. Back of photograph reads, July 6, 1949, BLDG # 1."
HAO-000-000-000-038.xml,/mods/abstract/@lang,"eng"
HAO-000-000-000-038.xml,/mods/subject/@authority,"lcsh"
HAO-000-000-000-038.xml,/mods/subject/topic,"Sun--Research"
HAO-000-000-000-038.xml,/mods/relatedItem/@type,"host"
HAO-000-000-000-038.xml,/mods/relatedItem/titleInfo/title,"High Altitude Observatory (HAO) Records"
HAO-000-000-000-038.xml,/mods/relatedItem/identifier,"https://aspace.archives.ucar.edu/repositories/2/resources/25"
HAO-000-000-000-038.xml,/mods/relatedItem/identifier/@type,"url"
HAO-000-000-000-038.xml,/mods/relatedItem/identifier/@displayLabel,"Collection's Archival Finding Aid"
HAO-000-000-000-038.xml,/mods/extension/osm:classification,"Non-refereed"
HAO-000-000-000-038.xml,/mods/extension/osm:collectionKey,"hao"
HAO-000-000-000-038.xml,/mods/identifier,"http://nldr.library.ucar.edu/repository/collections/HAO-000-000-000-038"
HAO-000-000-000-038.xml,/mods/identifier/@type,"uri"
HAO-000-000-000-038.xml,/mods/identifier/@displayLabel,"Legacy citable URL"
HAO-000-000-000-038.xml,/mods/accessCondition,"This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License."
HAO-000-000-000-038.xml,/mods/accessCondition/@type,"use and reproduction"
HAO-000-000-000-038.xml,/mods/identifier,"ark:/85065/d7sn07cn"
HAO-000-000-000-038.xml,/mods/identifier/@type,"ark"
HAO-000-000-000-038.xml,/mods/identifier,"http://n2t.net/ark:/85065/d7sn07cn"
HAO-000-000-000-038.xml,/mods/identifier/@type,"uri"
HAO-000-000-000-038.xml,/mods/identifier/@displayLabel,"Persistent URI"
HAO-000-000-000-039.xml,/mods/@version,"3.5"
HAO-000-000-000-039.xml,/mods/@xsi:schemaLocation,"http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd"
HAO-000-000-000-039.xml,/mods/recordInfo/recordIdentifier,"HAO-000-000-000-039"
HAO-000-000-000-039.xml,/mods/recordInfo/recordIdentifier/@source,"CoBA"
HAO-000-000-000-039.xml,/mods/recordInfo/recordCreationDate,"2011-09-20"
HAO-000-000-000-039.xml,/mods/recordInfo/recordCreationDate/@encoding,"w3cdtf"
HAO-000-000-000-039.xml,/mods/recordInfo/recordChangeDate,"2015-06-25"
HAO-000-000-000-039.xml,/mods/recordInfo/recordChangeDate/@encoding,"w3cdtf"
HAO-000-000-000-039.xml,/mods/recordInfo/recordContentSource,"NCAR Library and Archives"
HAO-000-000-000-039.xml,/mods/recordInfo/recordOrigin,"Human prepared. Transformed from a record in the OpenSky metadata framework."
HAO-000-000-000-039.xml,/mods/recordInfo/recordOrigin,"This record was transformed using the following files: osm-main-to-mods.xsl, osm-common-to-mods.xsl, and osm-image-to-mods.xsl."
HAO-000-000-000-039.xml,/mods/recordInfo/languageOfCataloging/languageTerm,"English"
HAO-000-000-000-039.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@type,"text"
HAO-000-000-000-039.xml,/mods/recordInfo/languageOfCataloging/languageTerm,"eng"
HAO-000-000-000-039.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@type,"code"
HAO-000-000-000-039.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@authority,"iso639-2b"
HAO-000-000-000-039.xml,/mods/titleInfo/title,"Photograph, 1952 Eclipse Expedition"
HAO-000-000-000-039.xml,/mods/typeOfResource,"still image"
HAO-000-000-000-039.xml,/mods/genre,"picture"
HAO-000-000-000-039.xml,/mods/genre/@authority,"marcgt"
HAO-000-000-000-039.xml,/mods/originInfo/dateCreated,"1952"
HAO-000-000-000-039.xml,/mods/originInfo/dateCreated/@encoding,"w3cdtf"
HAO-000-000-000-039.xml,/mods/originInfo/dateCreated/@keyDate,"yes"
HAO-000-000-000-039.xml,/mods/originInfo/dateCaptured,"2011-09-20"
HAO-000-000-000-039.xml,/mods/originInfo/dateCaptured/@encoding,"w3cdtf"
HAO-000-000-000-039.xml,/mods/physicalDescription/digitalOrigin,"reformatted digital"
HAO-000-000-000-039.xml,/mods/physicalDescription/internetMediaType,"image/tiff"
HAO-000-000-000-039.xml,/mods/abstract,"Photograph of work during the 1952 Eclipse Expedition in Khartoum, Sudan. Back of photograph reads, Bob Cooper and [?] 1952."
HAO-000-000-000-039.xml,/mods/abstract/@lang,"eng"
HAO-000-000-000-039.xml,/mods/subject/@authority,"lcsh"
HAO-000-000-000-039.xml,/mods/subject/topic,"Sun--Research"
HAO-000-000-000-039.xml,/mods/relatedItem/@type,"host"
HAO-000-000-000-039.xml,/mods/relatedItem/titleInfo/title,"High Altitude Observatory (HAO) Records"
HAO-000-000-000-039.xml,/mods/relatedItem/identifier,"https://aspace.archives.ucar.edu/repositories/2/resources/25"
HAO-000-000-000-039.xml,/mods/relatedItem/identifier/@type,"url"
HAO-000-000-000-039.xml,/mods/relatedItem/identifier/@displayLabel,"Collection's Archival Finding Aid"
HAO-000-000-000-039.xml,/mods/extension/osm:classification,"Non-refereed"
HAO-000-000-000-039.xml,/mods/extension/osm:collectionKey,"hao"
HAO-000-000-000-039.xml,/mods/identifier,"http://nldr.library.ucar.edu/repository/collections/HAO-000-000-000-039"
HAO-000-000-000-039.xml,/mods/identifier/@type,"uri"
HAO-000-000-000-039.xml,/mods/identifier/@displayLabel,"Legacy citable URL"
HAO-000-000-000-039.xml,/mods/accessCondition,"This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License."
HAO-000-000-000-039.xml,/mods/accessCondition/@type,"use and reproduction"
HAO-000-000-000-039.xml,/mods/identifier,"ark:/85065/d7nv9gnc"
HAO-000-000-000-039.xml,/mods/identifier/@type,"ark"
HAO-000-000-000-039.xml,/mods/identifier,"http://n2t.net/ark:/85065/d7nv9gnc"
HAO-000-000-000-039.xml,/mods/identifier/@type,"uri"
HAO-000-000-000-039.xml,/mods/identifier/@displayLabel,"Persistent URI"
HAO-000-000-000-040.xml,/mods/@version,"3.5"
HAO-000-000-000-040.xml,/mods/@xsi:schemaLocation,"http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd"
HAO-000-000-000-040.xml,/mods/recordInfo/recordIdentifier,"HAO-000-000-000-040"
HAO-000-000-000-040.xml,/mods/recordInfo/recordIdentifier/@source,"CoBA"
HAO-000-000-000-040.xml,/mods/recordInfo/recordCreationDate,"2011-09-20"
HAO-000-000-000-040.xml,/mods/recordInfo/recordCreationDate/@encoding,"w3cdtf"
HAO-000-000-000-040.xml,/mods/recordInfo/recordChangeDate,"2015-06-25"
HAO-000-000-000-040.xml,/mods/recordInfo/recordChangeDate/@encoding,"w3cdtf"
HAO-000-000-000-040.xml,/mods/recordInfo/recordContentSource,"NCAR Library and Archives"
HAO-000-000-000-040.xml,/mods/recordInfo/recordOrigin,"Human prepared. Transformed from a record in the OpenSky metadata framework."
HAO-000-000-000-040.xml,/mods/recordInfo/recordOrigin,"This record was transformed using the following files: osm-main-to-mods.xsl, osm-common-to-mods.xsl, and osm-image-to-mods.xsl."
HAO-000-000-000-040.xml,/mods/recordInfo/languageOfCataloging/languageTerm,"English"
HAO-000-000-000-040.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@type,"text"
HAO-000-000-000-040.xml,/mods/recordInfo/languageOfCataloging/languageTerm,"eng"
HAO-000-000-000-040.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@type,"code"
HAO-000-000-000-040.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@authority,"iso639-2b"
HAO-000-000-000-040.xml,/mods/titleInfo/title,"Photograph, 1952 Eclipse Expedition"
HAO-000-000-000-040.xml,/mods/typeOfResource,"still image"
HAO-000-000-000-040.xml,/mods/genre,"picture"
HAO-000-000-000-040.xml,/mods/genre/@authority,"marcgt"
HAO-000-000-000-040.xml,/mods/originInfo/dateCreated,"1952"
HAO-000-000-000-040.xml,/mods/originInfo/dateCreated/@encoding,"w3cdtf"
HAO-000-000-000-040.xml,/mods/originInfo/dateCreated/@keyDate,"yes"
HAO-000-000-000-040.xml,/mods/originInfo/dateCaptured,"2011-09-20"
HAO-000-000-000-040.xml,/mods/originInfo/dateCaptured/@encoding,"w3cdtf"
HAO-000-000-000-040.xml,/mods/physicalDescription/digitalOrigin,"reformatted digital"
HAO-000-000-000-040.xml,/mods/physicalDescription/internetMediaType,"image/tiff"
HAO-000-000-000-040.xml,/mods/abstract,"Photograph of work during the 1952 Eclipse Expedition in Khartoum, Sudan. Back of photograph reads, Bob Cooper, Bob Lee, 1952."
HAO-000-000-000-040.xml,/mods/abstract/@lang,"eng"
HAO-000-000-000-040.xml,/mods/subject/@authority,"lcsh"
HAO-000-000-000-040.xml,/mods/subject/topic,"Sun--Research"
HAO-000-000-000-040.xml,/mods/relatedItem/@type,"host"
HAO-000-000-000-040.xml,/mods/relatedItem/titleInfo/title,"High Altitude Observatory (HAO) Records"
HAO-000-000-000-040.xml,/mods/relatedItem/identifier,"https://aspace.archives.ucar.edu/repositories/2/resources/25"
HAO-000-000-000-040.xml,/mods/relatedItem/identifier/@type,"url"
HAO-000-000-000-040.xml,/mods/relatedItem/identifier/@displayLabel,"Collection's Archival Finding Aid"
HAO-000-000-000-040.xml,/mods/extension/osm:classification,"Non-refereed"
HAO-000-000-000-040.xml,/mods/extension/osm:collectionKey,"hao"
HAO-000-000-000-040.xml,/mods/identifier,"http://nldr.library.ucar.edu/repository/collections/HAO-000-000-000-040"
HAO-000-000-000-040.xml,/mods/identifier/@type,"uri"
HAO-000-000-000-040.xml,/mods/identifier/@displayLabel,"Legacy citable URL"
HAO-000-000-000-040.xml,/mods/accessCondition,"This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License."
HAO-000-000-000-040.xml,/mods/accessCondition/@type,"use and reproduction"
HAO-000-000-000-040.xml,/mods/identifier,"ark:/85065/d7j38qxz"
HAO-000-000-000-040.xml,/mods/identifier/@type,"ark"
HAO-000-000-000-040.xml,/mods/identifier,"http://n2t.net/ark:/85065/d7j38qxz"
HAO-000-000-000-040.xml,/mods/identifier/@type,"uri"
HAO-000-000-000-040.xml,/mods/identifier/@displayLabel,"Persistent URI"
HAO-000-000-000-041.xml,/mods/@version,"3.5"
HAO-000-000-000-041.xml,/mods/@xsi:schemaLocation,"http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd"
HAO-000-000-000-041.xml,/mods/recordInfo/recordIdentifier,"HAO-000-000-000-041"
HAO-000-000-000-041.xml,/mods/recordInfo/recordIdentifier/@source,"CoBA"
HAO-000-000-000-041.xml,/mods/recordInfo/recordCreationDate,"2011-09-20"
HAO-000-000-000-041.xml,/mods/recordInfo/recordCreationDate/@encoding,"w3cdtf"
HAO-000-000-000-041.xml,/mods/recordInfo/recordChangeDate,"2015-06-25"
HAO-000-000-000-041.xml,/mods/recordInfo/recordChangeDate/@encoding,"w3cdtf"
HAO-000-000-000-041.xml,/mods/recordInfo/recordContentSource,"NCAR Library and Archives"
HAO-000-000-000-041.xml,/mods/recordInfo/recordOrigin,"Human prepared. Transformed from a record in the OpenSky metadata framework."
HAO-000-000-000-041.xml,/mods/recordInfo/recordOrigin,"This record was transformed using the following files: osm-main-to-mods.xsl, osm-common-to-mods.xsl, and osm-image-to-mods.xsl."
HAO-000-000-000-041.xml,/mods/recordInfo/languageOfCataloging/languageTerm,"English"
HAO-000-000-000-041.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@type,"text"
HAO-000-000-000-041.xml,/mods/recordInfo/languageOfCataloging/languageTerm,"eng"
HAO-000-000-000-041.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@type,"code"
HAO-000-000-000-041.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@authority,"iso639-2b"
HAO-000-000-000-041.xml,/mods/titleInfo/title,"Photograph, 1952 Eclipse Expedition"
HAO-000-000-000-041.xml,/mods/typeOfResource,"still image"
HAO-000-000-000-041.xml,/mods/genre,"picture"
HAO-000-000-000-041.xml,/mods/genre/@authority,"marcgt"
HAO-000-000-000-041.xml,/mods/originInfo/dateCreated,"1952"
HAO-000-000-000-041.xml,/mods/originInfo/dateCreated/@encoding,"w3cdtf"
HAO-000-000-000-041.xml,/mods/originInfo/dateCreated/@keyDate,"yes"
HAO-000-000-000-041.xml,/mods/originInfo/dateCaptured,"2011-09-20"
HAO-000-000-000-041.xml,/mods/originInfo/dateCaptured/@encoding,"w3cdtf"
HAO-000-000-000-041.xml,/mods/physicalDescription/digitalOrigin,"reformatted digital"
HAO-000-000-000-041.xml,/mods/physicalDescription/internetMediaType,"image/tiff"
HAO-000-000-000-041.xml,/mods/abstract,"Photograph of work during the 1952 Eclipse Expedition in Khartoum, Sudan. Back of photograph reads, Bob Lee."
HAO-000-000-000-041.xml,/mods/abstract/@lang,"eng"
HAO-000-000-000-041.xml,/mods/subject/@authority,"lcsh"
HAO-000-000-000-041.xml,/mods/subject/topic,"Sun--Research"
HAO-000-000-000-041.xml,/mods/relatedItem/@type,"host"
HAO-000-000-000-041.xml,/mods/relatedItem/titleInfo/title,"High Altitude Observatory (HAO) Records"
HAO-000-000-000-041.xml,/mods/relatedItem/identifier,"https://aspace.archives.ucar.edu/repositories/2/resources/25"
HAO-000-000-000-041.xml,/mods/relatedItem/identifier/@type,"url"
HAO-000-000-000-041.xml,/mods/relatedItem/identifier/@displayLabel,"Collection's Archival Finding Aid"
HAO-000-000-000-041.xml,/mods/extension/osm:classification,"Non-refereed"
HAO-000-000-000-041.xml,/mods/extension/osm:collectionKey,"hao"
HAO-000-000-000-041.xml,/mods/identifier,"http://nldr.library.ucar.edu/repository/collections/HAO-000-000-000-041"
HAO-000-000-000-041.xml,/mods/identifier/@type,"uri"
HAO-000-000-000-041.xml,/mods/identifier/@displayLabel,"Legacy citable URL"
HAO-000-000-000-041.xml,/mods/accessCondition,"This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License."
HAO-000-000-000-041.xml,/mods/accessCondition/@type,"use and reproduction"
HAO-000-000-000-041.xml,/mods/identifier,"ark:/85065/d7db807g"
HAO-000-000-000-041.xml,/mods/identifier/@type,"ark"
HAO-000-000-000-041.xml,/mods/identifier,"http://n2t.net/ark:/85065/d7db807g"
HAO-000-000-000-041.xml,/mods/identifier/@type,"uri"
HAO-000-000-000-041.xml,/mods/identifier/@displayLabel,"Persistent URI"
HAO-000-000-000-042.xml,/mods/@version,"3.5"
HAO-000-000-000-042.xml,/mods/@xsi:schemaLocation,"http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd"
HAO-000-000-000-042.xml,/mods/recordInfo/recordIdentifier,"HAO-000-000-000-042"
HAO-000-000-000-042.xml,/mods/recordInfo/recordIdentifier/@source,"CoBA"
HAO-000-000-000-042.xml,/mods/recordInfo/recordCreationDate,"2011-09-20"
HAO-000-000-000-042.xml,/mods/recordInfo/recordCreationDate/@encoding,"w3cdtf"
HAO-000-000-000-042.xml,/mods/recordInfo/recordChangeDate,"2015-06-25"
HAO-000-000-000-042.xml,/mods/recordInfo/recordChangeDate/@encoding,"w3cdtf"
HAO-000-000-000-042.xml,/mods/recordInfo/recordContentSource,"NCAR Library and Archives"
HAO-000-000-000-042.xml,/mods/recordInfo/recordOrigin,"Human prepared. Transformed from a record in the OpenSky metadata framework."
HAO-000-000-000-042.xml,/mods/recordInfo/recordOrigin,"This record was transformed using the following files: osm-main-to-mods.xsl, osm-common-to-mods.xsl, and osm-image-to-mods.xsl."
HAO-000-000-000-042.xml,/mods/recordInfo/languageOfCataloging/languageTerm,"English"
HAO-000-000-000-042.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@type,"text"
HAO-000-000-000-042.xml,/mods/recordInfo/languageOfCataloging/languageTerm,"eng"
HAO-000-000-000-042.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@type,"code"
HAO-000-000-000-042.xml,/mods/recordInfo/languageOfCataloging/languageTerm/@authority,"iso639-2b"
HAO-000-000-000-042.xml,/mods/titleInfo/title,"Photograph, 1952 Eclipse Expedition"
HAO-000-000-000-042.xml,/mods/typeOfResource,"still image"
HAO-000-000-000-042.xml,/mods/genre,"picture"
HAO-000-000-000-042.xml,/mods/genre/@authority,"marcgt"
HAO-000-000-000-042.xml,/mods/originInfo/dateCreated,"1952"
HAO-000-000-000-042.xml,/mods/originInfo/dateCreated/@encoding,"w3cdtf"
HAO-000-000-000-042.xml,/mods/originInfo/dateCreated/@keyDate,"yes"
HAO-000-000-000-042.xml,/mods/originInfo/dateCaptured,"2011-09-20"
HAO-000-000-000-042.xml,/mods/originInfo/dateCaptured/@encoding,"w3cdtf"
HAO-000-000-000-042.xml,/mods/physicalDescription/digitalOrigin,"reformatted digital"
HAO-000-000-000-042.xml,/mods/physicalDescription/internetMediaType,"image/tiff"
