Record,Concept,XPath,Content
01259-metadata.xml,End Time,/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate,"2007-11-2723:08:00.00Z"
01259-metadata.xml,Vertical Minimum,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,"-023"
01259-metadata.xml,Vertical Maximum,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,"-023"
01259-metadata.xml,Vertical Resolution,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,"meter"
01259-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"Monterey Bay National Marine Sanctuaryhttp://montereybay.noaa.gov"
01259-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"Partnership for Interdisciplinary Studies of Coastal Oceans (PISCO)http://www.piscoweb.org"
01259-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"Dr.MargaretMcManusMarine Sciences Building1000 Pope RoadDepartment of OceanographyUniversity of Hawaii at ManoaHonoluluHawaii96822USA(808) 956-8623(808) 956-9225mamc@hawaii.eduhttp://www.piscoweb.org/about-pisco/people/directory/details?individual=mamc"
01259-metadata.xml,Originating Organization,/eml:eml/dataset/creator/organizationName,"Monterey Bay National Marine Sanctuary"
01259-metadata.xml,Originating Organization,/eml:eml/dataset/creator/organizationName,"Partnership for Interdisciplinary Studies of Coastal Oceans (PISCO)"
01259-metadata.xml,Author / Originator Email Address,/eml:eml/dataset/creator/onlineUrl,"http://montereybay.noaa.gov"
01259-metadata.xml,Author / Originator Email Address,/eml:eml/dataset/creator/onlineUrl,"http://www.piscoweb.org"
01259-metadata.xml,Author / Originator Email Address,/eml:eml/dataset/creator/onlineUrl,"http://www.piscoweb.org/about-pisco/people/directory/details?individual=mamc"
01259-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"-121.327800-121.32780035.71350035.713500-023-023meter"
01259-metadata.xml,Contributor Name,/eml:eml/dataset/associatedParty,"Dr.OliviaCheritonLong Marine Lab100 Shaffer RoadUniversity of California, Santa CruzSanta CruzCalifornia95060USA(831) 459-1876(831) 459-3383cheriton@biology.ucsc.eduhttp://www.piscoweb.org/about-pisco/people/directory/details?individual=cheritonPost-Doctoral Researcher"
01259-metadata.xml,Resource Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1#x0Acolumn#x20"
01259-metadata.xml,Rights,/eml:eml/dataset/intellectualRights,"PISCO, MBNMS and NOAA request that end-users acknowledge all entities in any publications using these PISCO/Sanctuary data. The acknowledgement should read: 'This study utilized data collected by the Partnership for Interdisciplinary Studies of Coastal Oceans: a long-term ecological consortium funded by the David and Lucile Packard Foundation and the Gordon and Betty Moore Foundation. Some PISCO data are also provided by the National Oceanic and Atmospheric Administration.' PISCO also requests that end-users provide PISCO with copies of any published manuscripts using the PISCO/Sanctuary data. Manuscripts should be sent to the PISCO Program Coordinator (contact information available at www.piscoweb.org.) NOAA, NESDIS and NODC would appreciate recognition as the resource from which these data were obtained in any publications and/or other representations of these data.Extensive efforts are made to ensure that online data are accurate and up to date, but the authors, PISCO and MBNMS will not take responsibility for any errors that may exist in data provided online. Furthermore, the user assumes all responsibility for errors in analysis or judgment resulting from use of the data.NOAA makes no warranty regarding these data, expressed or implied, nor does the fact of distribution constitute such a warranty. NOAA, NESDIS and NODC cannot assume liability for any damages caused by any errors or omissions in these data, nor as a result of the failure of these data to function on a particular system."
01259-metadata.xml,Resource Use Constraints,/eml:eml/dataset/intellectualRights,"PISCO, MBNMS and NOAA request that end-users acknowledge all entities in any publications using these PISCO/Sanctuary data. The acknowledgement should read: 'This study utilized data collected by the Partnership for Interdisciplinary Studies of Coastal Oceans: a long-term ecological consortium funded by the David and Lucile Packard Foundation and the Gordon and Betty Moore Foundation. Some PISCO data are also provided by the National Oceanic and Atmospheric Administration.' PISCO also requests that end-users provide PISCO with copies of any published manuscripts using the PISCO/Sanctuary data. Manuscripts should be sent to the PISCO Program Coordinator (contact information available at www.piscoweb.org.) NOAA, NESDIS and NODC would appreciate recognition as the resource from which these data were obtained in any publications and/or other representations of these data.Extensive efforts are made to ensure that online data are accurate and up to date, but the authors, PISCO and MBNMS will not take responsibility for any errors that may exist in data provided online. Furthermore, the user assumes all responsibility for errors in analysis or judgment resulting from use of the data.NOAA makes no warranty regarding these data, expressed or implied, nor does the fact of distribution constitute such a warranty. NOAA, NESDIS and NODC cannot assume liability for any damages caused by any errors or omissions in these data, nor as a result of the failure of these data to function on a particular system."
01259-metadata.xml,Distribution Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1#x0Acolumn#x20"
01259-metadata.xml,Process Step,/eml:eml/dataset/methods,"Methods for moored temperature collection and quality-control are available online, see the protocol citation.PISCO UCSC Tidbit Temperature ProtocolPISCOhttp://data.piscoweb.org/catalog/metacat/PISCO_UCSC_Tidbit_Temperature_Protocol.40.1/piscowebStowAway Tidbit Temperature Logger (Onset Computer Corp. TBI32-05+37)In this sampling section, the altitudeMaximum tag refers to the altitude of Mean Sea Level (MSL), and the altitudeMinimum tag refers to the nominal altitude of the sea floor. In other words, the altitudeMinimum represents the overall water depth, expressed as a negative altitude.-121.327800-121.32780035.71350035.713500-23000meterMethods for PISCO moored temperature data collection and quality-control are available online, see the protocol citation. Data were collected using a StowAway Tidbit Temperature Logger (Onset Computer Corp. TBI32-05+37) set to a 2.0-minute sampling interval."
01259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"calendar date of each temperature measurement record"
01259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Greenwich Mean Time of each temperature measurement record"
01259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Time of each temperature measurement record, expressed as decimal days since 12 a.m. Jan. 1 of the year measurement was made. For example, 12 noon GMT on Jan. 2 is represented by yearday 1.5, NOT yearday 2.5."
01259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"seawater temperature"
01259-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"data flag used to qualify data as bad, questionable, etc."
01259-metadata.xml,Temporal Extent,/eml:eml/dataset/coverage/temporalCoverage,"2007-10-2017:00:00.00Z2007-11-2723:08:00.00Z"
01259-metadata.xml,Resource Lineage,/eml:eml/dataset/methods,"Methods for moored temperature collection and quality-control are available online, see the protocol citation.PISCO UCSC Tidbit Temperature ProtocolPISCOhttp://data.piscoweb.org/catalog/metacat/PISCO_UCSC_Tidbit_Temperature_Protocol.40.1/piscowebStowAway Tidbit Temperature Logger (Onset Computer Corp. TBI32-05+37)In this sampling section, the altitudeMaximum tag refers to the altitude of Mean Sea Level (MSL), and the altitudeMinimum tag refers to the nominal altitude of the sea floor. In other words, the altitudeMinimum represents the overall water depth, expressed as a negative altitude.-121.327800-121.32780035.71350035.713500-23000meterMethods for PISCO moored temperature data collection and quality-control are available online, see the protocol citation. Data were collected using a StowAway Tidbit Temperature Logger (Onset Computer Corp. TBI32-05+37) set to a 2.0-minute sampling interval."
01259-metadata.xml,Resource on-line Link,/eml:eml/dataset/distribution/online/url,"http://www.piscoweb.org"
01259-metadata.xml,Resource Long Name,/eml:eml/dataset/title,"MBNMS/PISCO: Physical Oceanography: moored temperature data: La Cruz Rock, California, USA (LAC001)"
01259-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"La Cruz Rock: LAC001: This inner-shelf mooring is located near La Cruz Rock, near Point Sierra Nevada, California, USA. The mooring is located in an overall water depth of 023 meters (referenced to Mean Sea Level, MSL). The altitudeMinimum and altitudeMaximum tags in this initial coverage section refer to the logger measurement range (with depths expressed as negative altitudes) and are also referenced to MSL. They do not represent the overall water depth.-121.327800-121.32780035.71350035.713500-023-023meter"
01259-metadata.xml,Related Resource Citation,/eml:eml/dataset/project,"Partnership for Interdisciplinary Studies of Coastal Oceans (PISCO)PISCOConsortiumPISCO is a large-scale marine research program that focuses on understanding the near-shore ecosystems of the U.S. West Coast. An interdisciplinary collaboration of scientists from four universities, PISCO integrates long-term monitoring of ecological and oceanographic processes at dozens of coastal sites with experimental work in the lab and field. We explore how individual organisms, populations, and ecological communities vary over space and time. Findings are applied to issues of ocean conservation and management, and are shared through our public outreach and student training programs.PISCO is funded by the David and Lucile Packard Foundation and the Gordon and Betty Moore Foundation."
01259-metadata.xml,Resource Language,/eml:eml/dataset/language,"English"
01259-metadata.xml,Project Name,/eml:eml/dataset/creator/electronicMailAddress,"mamc@hawaii.edu"
01259-metadata.xml,Contributor Role,/eml:eml/dataset/associatedParty/role,"Post-Doctoral Researcher"
01259-metadata.xml,Instrument,/eml:eml/dataset/methods/methodStep/instrumentation,"StowAway Tidbit Temperature Logger (Onset Computer Corp. TBI32-05+37)"
01259-metadata.xml,Resource Identifier Type,/eml:eml/@system,"knb"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"EARTH SCIENCE : Oceans : Ocean Temperature : Water Temperature"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Temperature"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Integrated Ocean Observing System"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"IOOS"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Oceanographic Sensor Data"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Moored Temperature Data"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"National Marine Sanctuary Program Data"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"continental shelf"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"seawater"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"temperature"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"California"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"United States of America"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"PISCO"
01259-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"MBNMS"
01259-metadata.xml,Resource Distribution,/eml:eml/dataset/distribution,"http://www.piscoweb.org"
01259-metadata.xml,Project Description,/eml:eml/dataset/project,"Partnership for Interdisciplinary Studies of Coastal Oceans (PISCO)PISCOConsortiumPISCO is a large-scale marine research program that focuses on understanding the near-shore ecosystems of the U.S. West Coast. An interdisciplinary collaboration of scientists from four universities, PISCO integrates long-term monitoring of ecological and oceanographic processes at dozens of coastal sites with experimental work in the lab and field. We explore how individual organisms, populations, and ecological communities vary over space and time. Findings are applied to issues of ocean conservation and management, and are shared through our public outreach and student training programs.PISCO is funded by the David and Lucile Packard Foundation and the Gordon and Betty Moore Foundation."
01259-metadata.xml,Attribute List,/eml:eml/dataset/dataTable/attributeList,"datecalendar date of each temperature measurement recorddateYYYY-MM-DD1 daytimeGreenwich Mean Time of each temperature measurement recordtimehh:mm:ss.ssZ1 second1 hour/year or 100ppm from Onset ManualsyeardayTime of each temperature measurement record, expressed as decimal days since 12 a.m. Jan. 1 of the year measurement was made. For example, 12 noon GMT on Jan. 2 is represented by yearday 1.5, NOT yearday 2.5.floatnominalDay0.0000116real1 hour/year or 100ppm from Onset Manualstemp_cseawater temperaturefloatcelsius0.16real9999.00missing data0.33 degrees Celsius from Manualflagdata flag used to qualify data as bad, questionable, etc.stringData for each column of the data file are flagged with a single alpha-numeric code such that the first digit holds the first data column flag, the second digit holds the second data column flag, etc. Possible flags are 0-9, A-Z, a-z; however flag definitions are currently as follows: 0 - No known bad data; 1 - Known bad data: instrument malfunction/failure, loss of memory, loss of power, bio-fouling, electronic malfunction; 2 - Suspicious data (looks bad, but no known cause); 9 - Missing data (data column has a missing value code as defined in the metadata) [0-9A-Za-z][0-9A-Za-z][0-9A-Za-z][0-9A-Za-z][0-9A-Za-z]PISCO/NMS Physical Oceanography Team accepted flagging conventions"
01260-metadata.xml,Resource Title,/eml:eml/dataset/title,"PISCO: Intertidal: site temperature data: Boiler Bay, Oregon, USA (BBYX00)"
01260-metadata.xml,Abstract,/eml:eml/dataset/abstract,"This metadata record describes a mix of intertidal seawater and air temperature data collected at Boiler Bay, Oregon, USA, by PISCO. Measurements were collected using StowAway TidbiT Temperature Loggers (Onset Computer Corp. TBI32-05+37) beginning 2006-05-13. Site temperature loggers are bolted down in a wire cage at three locations within each site near MLLW. Temperature is recorded at 1 hour intervals."
01260-metadata.xml,Keyword Vocabulary,/eml:eml/dataset/keywordSet/keywordThesaurus,"Global Change Master Directory"
01260-metadata.xml,Keyword Vocabulary,/eml:eml/dataset/keywordSet/keywordThesaurus,"IOOS Vocabulary Version 1"
01260-metadata.xml,Keyword Vocabulary,/eml:eml/dataset/keywordSet/keywordThesaurus,"PISCO Categories"
01260-metadata.xml,Resource Contact,/eml:eml/dataset/contact,"PISCOOSU Lab ManagerOregon State University3029 Cordley HallCorvallisOR97331pisco@science.oregonstate.edu"
01260-metadata.xml,Resource Contact,/eml:eml/dataset/contact,"OSU PISCO Intertidal TeamResearch TechniciansOregon State UniversityCorvallisOR97331lubmenge-summer@science.oregonstate.edu"
01260-metadata.xml,Organization Name,/eml:eml/dataset/creator/organizationName,"Partnership for Interdisciplinary Studies of Coastal Oceans (PISCO)"
01260-metadata.xml,Organization Name,/eml:eml/dataset/creator/organizationName,"PISCO"
01260-metadata.xml,Organization Name,/eml:eml/dataset/creator/organizationName,"PISCO"
01260-metadata.xml,Organization Name,/eml:eml/dataset/contact/organizationName,"PISCO"
01260-metadata.xml,Author,/eml:eml/dataset/creator,"Partnership for Interdisciplinary Studies of Coastal Oceans (PISCO)http://www.piscoweb.org"
01260-metadata.xml,Author,/eml:eml/dataset/creator,"Dr.BruceMengePISCOPrincipal InvestigatorOregon State University3029 Cordley HallCorvallisOR97331mengeb@science.oregonstate.edu"
01260-metadata.xml,Author,/eml:eml/dataset/creator,"Dr.FrancisChanPISCOAssistant Professor Senior ResearchOregon State University3029 Cordley HallCorvallisOR97331chanft@science.oregonstate.edu"
01260-metadata.xml,Author / Originator World Wide Web Address,/eml:eml/dataset/creator/electronicMailAddress,"mengeb@science.oregonstate.edu"
01260-metadata.xml,Author / Originator World Wide Web Address,/eml:eml/dataset/creator/electronicMailAddress,"chanft@science.oregonstate.edu"
01260-metadata.xml,Resource Identifier,/eml:eml/@packageId,"BBYX00_XXXITBDXLSR01_20060513.50.5"
01260-metadata.xml,Purpose,/eml:eml/dataset/purpose,"These data were collected by PISCO to understand the physical processes of the inner continental shelf and their potential effects on marine ecology."
01260-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"44.83149"
01260-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"44.83149"
01260-metadata.xml,Westernmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,"-124.06056"
01260-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"-124.06056"
01260-metadata.xml,Start Time,/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,"2006-05-13"
01260-metadata.xml,End Time,/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate,"2006-08-0813:46:59.0Z"
01260-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"Partnership for Interdisciplinary Studies of Coastal Oceans (PISCO)http://www.piscoweb.org"
01260-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"Dr.BruceMengePISCOPrincipal InvestigatorOregon State University3029 Cordley HallCorvallisOR97331mengeb@science.oregonstate.edu"
01260-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"Dr.FrancisChanPISCOAssistant Professor Senior ResearchOregon State University3029 Cordley HallCorvallisOR97331chanft@science.oregonstate.edu"
01260-metadata.xml,Originating Organization,/eml:eml/dataset/creator/organizationName,"Partnership for Interdisciplinary Studies of Coastal Oceans (PISCO)"
01260-metadata.xml,Originating Organization,/eml:eml/dataset/creator/organizationName,"PISCO"
01260-metadata.xml,Originating Organization,/eml:eml/dataset/creator/organizationName,"PISCO"
01260-metadata.xml,Author / Originator Email Address,/eml:eml/dataset/creator/onlineUrl,"http://www.piscoweb.org"
01260-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1134755312722"
01260-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1134754592406"
01260-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"-124.06056-124.0605644.8314944.83149"
01260-metadata.xml,Resource Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1#x0Acolumn#x20"
01260-metadata.xml,Rights,/eml:eml/dataset/intellectualRights,"Please cite PISCO in all publications containing these data. The citation should take the form: 'This study utilized data collected by the Partnership for Interdisciplinary Studies of Coastal Oceans: a long-term ecological consortium funded by the David and Lucile Packard Foundation and the Gordon and Betty Moore Foundation.' Please send copies of any published manuscript based on these data to the PISCO Program Coordinator (http://piscoweb.org/who/coordinators). Users of these data are encouraged to contact the Principal Investigators. Where appropriate, researchers whose projects are integrally dependent on PISCO data are encouraged to consider collaboration and/or co-authorship with original PISCO investigators.Extensive efforts are made to ensure that online data are accurate and up to date, but the authors and PISCO will not take responsibility for any errors that may exist in data provided online. Furthermore, the user assumes all responsibility for errors in analysis or judgment resulting from use of the data."
01260-metadata.xml,Resource Use Constraints,/eml:eml/dataset/intellectualRights,"Please cite PISCO in all publications containing these data. The citation should take the form: 'This study utilized data collected by the Partnership for Interdisciplinary Studies of Coastal Oceans: a long-term ecological consortium funded by the David and Lucile Packard Foundation and the Gordon and Betty Moore Foundation.' Please send copies of any published manuscript based on these data to the PISCO Program Coordinator (http://piscoweb.org/who/coordinators). Users of these data are encouraged to contact the Principal Investigators. Where appropriate, researchers whose projects are integrally dependent on PISCO data are encouraged to consider collaboration and/or co-authorship with original PISCO investigators.Extensive efforts are made to ensure that online data are accurate and up to date, but the authors and PISCO will not take responsibility for any errors that may exist in data provided online. Furthermore, the user assumes all responsibility for errors in analysis or judgment resulting from use of the data."
01260-metadata.xml,Distribution Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1#x0Acolumn#x20"
01260-metadata.xml,Process Step,/eml:eml/dataset/methods,"Methods for intertidal temperature collection and quality-control are available online, see the protocol citation.PISCO: OSU Intertidal Temperature Logger ProtocolsPISCOhttp://data.piscoweb.org/metacat/catalog?action=read&docid=PISCO_OSU_Intertidal_Temperature_Logger_Protocols.40.1StowAway TidbiT Temperature Loggers (Onset Computer Corp. TBI32-05+37)"
01260-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"calendar date of each temperature measurement record"
01260-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Greenwich Mean Time of each temperature measurement record"
01260-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Time of each temperature measurement record, expressed as decimal days since 12 a.m. Jan. 1 of the year measurement was made. For example, 12 noon GMT on Jan. 2 is represented by yearday 1.5, NOT yearday 2.5."
01260-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"seawater temperature"
01260-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"data flag used to qualify data as bad, questionable, etc."
01260-metadata.xml,Temporal Extent,/eml:eml/dataset/coverage/temporalCoverage,"2006-05-1314:46:59.0Z2006-08-0813:46:59.0Z"
01260-metadata.xml,Resource Lineage,/eml:eml/dataset/methods,"Methods for intertidal temperature collection and quality-control are available online, see the protocol citation.PISCO: OSU Intertidal Temperature Logger ProtocolsPISCOhttp://data.piscoweb.org/metacat/catalog?action=read&docid=PISCO_OSU_Intertidal_Temperature_Logger_Protocols.40.1StowAway TidbiT Temperature Loggers (Onset Computer Corp. TBI32-05+37)"
01260-metadata.xml,Resource on-line Link,/eml:eml/dataset/distribution/online/url,"http://www.piscoweb.org"
01260-metadata.xml,Resource Long Name,/eml:eml/dataset/title,"PISCO: Intertidal: site temperature data: Boiler Bay, Oregon, USA (BBYX00)"
01260-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"Boiler Bay: BBYX00: The Boiler Bay site is located approximately 1.5 miles north of Depoe Bay on HWY 101, just north of the Boiler Bay State Scenic Viewpoint. This site is approximately 200 yards west of the parking area and contains 3 site temperature loggers in the low zone running from west to east. Site logger #1 is the western most temperature logger and is located at latitude 44.83149, longitude -124.06056, at a tidal height of 2.5 feet above Mean Lower Low Water.-124.06056-124.0605644.8314944.83149"
01260-metadata.xml,Related Resource Citation,/eml:eml/dataset/project,"Partnership for Interdisciplinary Studies of Coastal Oceans (PISCO)PISCOConsortiumPISCO is a large-scale marine research program that focuses on understanding the near-shore ecosystems of the U.S. West Coast. An interdisciplinary collaboration of scientists from four universities, PISCO integrates long-term monitoring of ecological and oceanographic processes at dozens of coastal sites with experimental work in the lab and field. We explore how individual organisms, populations, and ecological communities vary over space and time. Findings are applied to issues of ocean conservation and management, and are shared through our public outreach and student training programs.PISCO is funded by the David and Lucile Packard Foundation and the Gordon and Betty Moore Foundation."
01260-metadata.xml,Resource Language,/eml:eml/dataset/language,"English"
01260-metadata.xml,Project Name,/eml:eml/dataset/creator/electronicMailAddress,"mengeb@science.oregonstate.edu"
01260-metadata.xml,Project Name,/eml:eml/dataset/creator/electronicMailAddress,"chanft@science.oregonstate.edu"
01260-metadata.xml,Instrument,/eml:eml/dataset/methods/methodStep/instrumentation,"StowAway TidbiT Temperature Loggers (Onset Computer Corp. TBI32-05+37)"
01260-metadata.xml,Resource Identifier Type,/eml:eml/@system,"knb"
01260-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"EARTH SCIENCE : Oceans : Ocean Temperature : Water Temperature"
01260-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Temperature"
01260-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Integrated Ocean Observing System"
01260-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"IOOS"
01260-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Oceanographic Sensor Data"
01260-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Intertidal Temperature Data"
01260-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"continental shelf"
01260-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"seawater"
01260-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"temperature"
01260-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Oregon"
01260-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"United States of America"
01260-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"PISCO"
01260-metadata.xml,Resource Distribution,/eml:eml/dataset/distribution,"http://www.piscoweb.org"
01260-metadata.xml,Project Description,/eml:eml/dataset/project,"Partnership for Interdisciplinary Studies of Coastal Oceans (PISCO)PISCOConsortiumPISCO is a large-scale marine research program that focuses on understanding the near-shore ecosystems of the U.S. West Coast. An interdisciplinary collaboration of scientists from four universities, PISCO integrates long-term monitoring of ecological and oceanographic processes at dozens of coastal sites with experimental work in the lab and field. We explore how individual organisms, populations, and ecological communities vary over space and time. Findings are applied to issues of ocean conservation and management, and are shared through our public outreach and student training programs.PISCO is funded by the David and Lucile Packard Foundation and the Gordon and Betty Moore Foundation."
