Record,Concept,XPath,Content
02759-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"U_Content"
02759-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"Th_Content"
02759-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"Sm_Content"
02759-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"eU__ppm_"
02759-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"4He__nmol_"
02759-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"Ft"
02759-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"Raw_Age"
02759-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"Corrected"
02759-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"Error_±"
02759-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"Reference"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Internal feature number."
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Feature geometry."
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Latitude"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Longitude"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Location/traverse name - Location or traverse upon which samples were collected"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Authors specific sample name/number for sample"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Sample rock type"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Elevation above sea level of sample"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Mass of apatite crystal"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Radius of apatite crystal"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Length of apatite crystal"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Uranium content"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Thorium content"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Samarium content"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Effective uranium content"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Helium-4"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Alpha retentivity (0-1)"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Raw age for sample"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Corrected Age - Age that has been corrected for sample"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Error or uncertainty in sample age"
02759-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Reference (journal article, thesis, etc) from which these data were obtained."
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Esri"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Esri"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Magdalena Donahue"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"Decimal Degrees"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"Decimal Degrees"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"Meters"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"ug"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"um"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"pp"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"ppm"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"ppm"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"ppm"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"ppm"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"nmol/g"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"0-1"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"Ma"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"Ma"
02759-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"Ma"
02759-metadata.xml,Resource Type,/metadata/distinfo/resdesc,"Downloadable Data"
02759-metadata.xml,Temporal Extent,/metadata/idinfo/timeperd/timeinfo/rngdates,"2010 2014"
02759-metadata.xml,Resource Lineage,/metadata/dataqual/lineage,"Compilation of data from existing sources: literature review of journal articles, student theses and dissertations. New data collected and processed and added to contribution in 2012-2014. 2014"
02759-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"http://nmepscor.org/data_portal/browse-data"
02759-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"http://gstore.unm.edu/apps/energize/datasets/99e2b089-f371-4a9e-b741-8b4d245543c6/AHE_MSD_20140825.original.xlsx"
02759-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"http://gstore.unm.edu/apps/energize/datasets/99e2b089-f371-4a9e-b741-8b4d245543c6/metadata/FGDC-STD-001-1998.xml"
02759-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"http://gstore.unm.edu/apps/energize/datasets/99e2b089-f371-4a9e-b741-8b4d245543c6/metadata/FGDC-STD-001-1998.html"
02759-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"http://gstore.unm.edu/apps/energize/datasets/99e2b089-f371-4a9e-b741-8b4d245543c6/metadata/ISO-19115:2003.xml"
02759-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"http://gstore.unm.edu/apps/energize/datasets/99e2b089-f371-4a9e-b741-8b4d245543c6/metadata/ISO-19115:2003.html"
02759-metadata.xml,Metadata Standard Citation,/metadata/metainfo/metstdn,"FGDC Content Standards for Digital Geospatial Metadata"
02759-metadata.xml,Metadata Standard Version,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
02759-metadata.xml,Quality Statement,/metadata/dataqual,"Not provided Not provided Compilation of data from existing sources: literature review of journal articles, student theses and dissertations. New data collected and processed and added to contribution in 2012-2014. 2014"
02759-metadata.xml,Resource Update Frequency,/metadata/idinfo/status/update,"Unknown"
02759-metadata.xml,Distribution Liability,/metadata/distinfo/distliab,"The material on this site is made available as a public service. Maps and data are to be used for reference purposes only and the Earth Data Analysis Center (EDAC), New Mexico EPSCoR (NM EPSCoR), Energize New Mexico and The University of New Mexico are not responsible for any inaccuracies herein contained. No responsibility is assumed for damages or other liabilities due to the accuracy, availability, use or misuse of the information herein provided. Unless otherwise indicated in the documentation (metadata) for individual data sets, information on this site is public domain and may be copied without permission; citation of the source is appreciated."
02759-metadata.xml,Metadata Time Convention,/metadata/metainfo/mettc,"local time"
02759-metadata.xml,Spatial Extent,/metadata/idinfo/spdom/bounding,"-110.8598 -105.094833 44.91222 32.363833"
02759-metadata.xml,Resource Quality Description,/metadata/dataqual,"Not provided Not provided Compilation of data from existing sources: literature review of journal articles, student theses and dissertations. New data collected and processed and added to contribution in 2012-2014. 2014"
02759-metadata.xml,Process Step Description,/metadata/dataqual/lineage/procstep/procdesc,"Compilation of data from existing sources: literature review of journal articles, student theses and dissertations. New data collected and processed and added to contribution in 2012-2014."
02759-metadata.xml,Process Step Time,/metadata/dataqual/lineage/procstep/procdate,"2014"
02759-metadata.xml,Resource Status,/metadata/idinfo/status,"Complete Unknown"
02759-metadata.xml,Acknowledgement,/metadata/idinfo/datacred,"Magdalena Donahue"
02759-metadata.xml,Product Link,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/networkr,"http://gstore.unm.edu/apps/energize/datasets/99e2b089-f371-4a9e-b741-8b4d245543c6/AHE_MSD_20140825.original.xlsx"
02759-metadata.xml,Project Website Link,/metadata/idinfo/citation/citeinfo/onlink,"http://nmepscor.org/data_portal/browse-data"
02759-metadata.xml,Project Website Link,/metadata/idinfo/citation/citeinfo/onlink,"http://gstore.unm.edu/apps/energize/datasets/99e2b089-f371-4a9e-b741-8b4d245543c6/AHE_MSD_20140825.original.xlsx"
02759-metadata.xml,Project Website Link,/metadata/idinfo/citation/citeinfo/onlink,"http://gstore.unm.edu/apps/energize/datasets/99e2b089-f371-4a9e-b741-8b4d245543c6/metadata/FGDC-STD-001-1998.xml"
02759-metadata.xml,Project Website Link,/metadata/idinfo/citation/citeinfo/onlink,"http://gstore.unm.edu/apps/energize/datasets/99e2b089-f371-4a9e-b741-8b4d245543c6/metadata/FGDC-STD-001-1998.html"
02759-metadata.xml,Project Website Link,/metadata/idinfo/citation/citeinfo/onlink,"http://gstore.unm.edu/apps/energize/datasets/99e2b089-f371-4a9e-b741-8b4d245543c6/metadata/ISO-19115:2003.xml"
02759-metadata.xml,Project Website Link,/metadata/idinfo/citation/citeinfo/onlink,"http://gstore.unm.edu/apps/energize/datasets/99e2b089-f371-4a9e-b741-8b4d245543c6/metadata/ISO-19115:2003.html"
02759-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"low-temperature thermochronology"
02759-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"apatite fission track"
02759-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"apatite (U-Th)/He"
02759-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"utilitiesCommunications"
02759-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"EPSCoR T1R4"
02759-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"Geothermal"
02759-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"Thermochronology"
02759-metadata.xml,Keyword,/metadata/idinfo/keywords/place/placekey,"New Mexico"
02759-metadata.xml,Keyword,/metadata/idinfo/keywords/place/placekey,"Colorado"
02759-metadata.xml,Keyword,/metadata/idinfo/keywords/place/placekey,"Wyoming"
02759-metadata.xml,Keyword,/metadata/idinfo/keywords/place/placekey,"Great Plains"
02759-metadata.xml,Keyword,/metadata/idinfo/keywords/place/placekey,"Colorado Plateau"
