Record,Concept,XPath,Content
04175-metadata.xml,Abstract,/eml:eml/dataset/abstract,"The potential to use ice cores from alpine glaciers in the midlatitudes to reconstruct paleoclimatic records has not been widely recognized. Although excellent paleoclimatic records exist for the polar regions, paleoclimatic ice core records are not common from midlatitude locations. An ice core removed from the Upper Fremont Glacier in Wyoming provides evidence for abrupt climate change during the mid-1800s. Volcanic events (Krakatau and Tambora) identified from electrical conductivity measurements (ECM) and isotopic and chemical data from the Upper Fremont Glacier were reexamined to confirm and refine previous chronological estimates of the ice core. At a depth of 152 m the refined age-depth profile shows good agreement (1736±10 A.D.) with the 14C age date (1729±95 A.D.). The δ18O profile of the Upper Fremont Glacier (UFG) ice core indicates a change in climate known as the Little Ice Age (LIA). However, the sampling interval for δ18O is sufficiently large (20 cm) such that it is difficult to pinpoint the LIA termination on the basis of δ18O data alone. Other research has shown that changes in the δ18O variance are generally coincident with changes in ECM variance. The ECM data set contains over 125,000 data points at a resolution of 1 data point per millimeter of ice core. A 999-point running average of the ECM data set and results from ƒ tests indicates that the variance of the ECM data decreases significantly at about 108 m. At this depth, the age-depth profile predicts an age of 1845 A.D. Results indicate the termination of the LIA was abrupt with a major climatic shift to warmer temperatures around 1845 A.D. and continuing to present day. Prediction limits (error bars) calculated for the profile ages are ±10 years (90% confidence level). Thus a conservative estimate for the time taken to complete the LIA climatic shift to present-day climate is about 10 years, suggesting the LIA termination in alpine regions of central North America may have occurred on a relatively short (decadal) timescale."
04175-metadata.xml,Resource Contact,/eml:eml/dataset/contact,"Cathy Whitlock Montana State University Director, Montana Institute on Ecosystems (406) 994-6910 whitlock@montana.edu"
04175-metadata.xml,Organization Name,/eml:eml/dataset/contact/organizationName,"Montana State University"
04175-metadata.xml,Author,/eml:eml/dataset/creator,"P.F. Schuster"
04175-metadata.xml,Author,/eml:eml/dataset/creator,"D.E. White"
04175-metadata.xml,Author,/eml:eml/dataset/creator,"D.L. Naftz"
04175-metadata.xml,Author,/eml:eml/dataset/creator,"L. DeWayne Cecil"
04175-metadata.xml,Resource Identifier,/eml:eml/@packageId,"MontanaIOE.200.6"
04175-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"43.12"
04175-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"43.12"
04175-metadata.xml,Westernmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,"-109.62"
04175-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"-109.62"
04175-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"P.F. Schuster"
04175-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"D.E. White"
04175-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"D.L. Naftz"
04175-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"L. DeWayne Cecil"
04175-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1404104862967"
04175-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1404104892896"
04175-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1404104901363"
04175-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1404104915026"
04175-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"-109.62 -109.62 43.12 43.12"
04175-metadata.xml,Resource Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1 #x0A column ,"
04175-metadata.xml,Rights,/eml:eml/dataset/intellectualRights,"The broad spectrum of possible applications of paleoenvironmental data suggests an array of potential users of the database, ranging from the original collectors of the data, their collaborators, interested scientists, reviewers, meta-analysts, resource managers and educators. We would like published data in the database to be available without restrictions and free of cost. For end users to get the most value from the records, it is important that data be archived in a format that can be interpreted by non-specialists both now and in the future. Our central goal has been to ensure that users can easily access the raw data and correctly interpret the records."
04175-metadata.xml,Security Constraints,/eml:eml/access,"public read cn=viglesias,ou=people,dc=rcg,dc=montana,dc=edu read write cn=cwhitlock,ou=people,dc=rcg,dc=montana,dc=edu read write"
04175-metadata.xml,Resource Access Constraints,/eml:eml/access,"public read cn=viglesias,ou=people,dc=rcg,dc=montana,dc=edu read write cn=cwhitlock,ou=people,dc=rcg,dc=montana,dc=edu read write"
04175-metadata.xml,Resource Use Constraints,/eml:eml/dataset/intellectualRights,"The broad spectrum of possible applications of paleoenvironmental data suggests an array of potential users of the database, ranging from the original collectors of the data, their collaborators, interested scientists, reviewers, meta-analysts, resource managers and educators. We would like published data in the database to be available without restrictions and free of cost. For end users to get the most value from the records, it is important that data be archived in a format that can be interpreted by non-specialists both now and in the future. Our central goal has been to ensure that users can easily access the raw data and correctly interpret the records."
04175-metadata.xml,Metadata Access Constraints,/eml:eml/access,"public read cn=viglesias,ou=people,dc=rcg,dc=montana,dc=edu read write cn=cwhitlock,ou=people,dc=rcg,dc=montana,dc=edu read write"
04175-metadata.xml,Metadata Use Constraints,/eml:eml/access,"public read cn=viglesias,ou=people,dc=rcg,dc=montana,dc=edu read write cn=cwhitlock,ou=people,dc=rcg,dc=montana,dc=edu read write"
04175-metadata.xml,Distribution Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1 #x0A column ,"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Research Project"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"State"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Research Location"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Data collection location ID"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Core number"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Latitude"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Longitude"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Elevation above mean sea level"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Data type"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Data represents historical climatic or biological conditions"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Notes"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Dominant landcover at sample location"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Contact information for data or metadata"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Notes"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Chronology"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Permenant data archive"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Data analysis conducted"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Age range (Radiocarbon/AD)"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Age range (cal yr BP)"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Starting point (cal yr BP)"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Record length (cal yr BP)"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Median resolution (cal yr BP)"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Reported age (by authors)"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Age control"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Chron1 (Radiocarbon)"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Chron2 (cal yr BP or AD)"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Radiocarbon years between dates"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Online resource"
04175-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"Citation"
04175-metadata.xml,Resource Long Name,/eml:eml/dataset/title,"Chronological refinement of an ice core record at Upper Fremont Glacier in south central North America"
04175-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"Freemont Glacier -109.62 -109.62 43.12 43.12"
04175-metadata.xml,Resource Status,/eml:eml/access,"public read cn=viglesias,ou=people,dc=rcg,dc=montana,dc=edu read write cn=cwhitlock,ou=people,dc=rcg,dc=montana,dc=edu read write"
04175-metadata.xml,Resource Identifier Type,/eml:eml/@system,"knb"
04175-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"paleoecology"
04175-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"wyoming"
04175-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"ice cores"
04175-metadata.xml,Attribute List,/eml:eml/dataset/dataTable/attributeList,"Title Research Project Title State State State Name Site Research Location Geographic Location Site ID Data collection location ID Site ID Core Core number Core 2 second core Latitude Latitude degree real Longitude Longitude degree real Elevation (m) Elevation above mean sea level meter natural Data type Data type 18O Oxygen 18 Proxy of Data represents historical climatic or biological conditions Temperature temperature Site info Notes NA not applicable Vegetation type Dominant landcover at sample location Tundra tundra Contact Contact information for data or metadata Name: Last, First Comments Notes Notes Chronology Chronology Yes Confirmed Database Permenant data archive NOAA:Ice cores NOAA Ice Core database Parameters measured Data analysis conducted 18O concentration Oxygen 18 concentration Age range (Radiocarbon/AD) Age range (Radiocarbon/AD) nominalYear natural Age range (cal yr BP) Age range (cal yr BP) nominalYear natural Starting point (cal yr BP) Starting point (cal yr BP) nominalYear natural Record length (cal yr BP) Record length (cal yr BP) nominalYear natural Median resolution (cal yr BP) Median resolution (cal yr BP) nominalYear natural Reported age (by authors) Reported age (by authors) AD AD Age control Age control Method Chron1 (Radiocarbon) Chron1 (Radiocarbon) Method Chron2 (cal yr BP or AD) Chron2 (cal yr BP or AD) NA not applicable Radiocarbon years between dates Radiocarbon years between dates nominalYear natural Online resource Online resource NA not applicable Publications Citation Citation"
04176-metadata.xml,Resource Title,/eml:eml/dataset/title,"Holocene seasonal variability inferred from multiple proxy records from Crevice Lake, Yellowstone National Park, USA."
04176-metadata.xml,Abstract,/eml:eml/dataset/abstract,"A 9400-yr-old record from Crevice Lake, a semi-closed alkaline lake in northern Yellowstone National Park, was analyzed for pollen, charcoal, geochemistry, mineralogy, diatoms, and stable isotopes to develop a nuanced understanding of Holocene environmental history in a region of northern Rocky Mountains that receives both summer and winter precipitation. The limited surface area, conical bathymetry, and deep water (> 31 m) of Crevice Lake create oxygen-deficient conditions in the hypolimnion and preserve annually laminated sediment (varves) for much of the record. Pollen data indicate that the watershed supported a closed Pinus-dominated forest and low fire frequency prior to 8200 cal yr BP, followed by open parkland until 2600 cal yr BP, and open mixed-conifer forest thereafter. Fire activity shifted from infrequent stand-replacing fires initially to frequent surface fires in the middle Holocene and stand-replacing events in recent centuries. Low values of δ18O suggest high winter precipitation in the early Holocene, followed by steadily drier conditions after 8500 cal yr BP. Carbonate-rich sediments before 5000 cal yr BP imply warmer summer conditions than after 5000 cal yr BP. High values of molybdenum (Mo), uranium (U), and sulfur (S) indicate anoxic bottom-waters before 8000 cal yr BP, between 4400 and 3900 cal yr BP, and after 2400 cal yr BP. The diatom record indicates extensive water-column mixing in spring and early summer through much of the Holocene, but a period between 2200 and 800 cal yr BP had strong summer stratification, phosphate limitation, and oxygen-deficient bottom waters. Together, the proxy data suggest wet winters, protracted springs, and warm effectively wet summers in the early Holocene and less snowpack, cool springs, warm dry summers in the middle Holocene. In the late Holocene, the region and lake experienced extreme changes in winter, spring, and summer conditions, with particularly short springs and dry summers and winters during the Roman Warm Period (~ 2000 cal yr BP) and Medieval Climate Anomaly (1200–800 cal yr BP). Long springs and mild summers occurred during the Little Ice Age, and these conditions persist to the present. Although the proxy data indicate effectively wet summer conditions in the early Holocene and drier conditions in the middle and late Holocene, none point specifically to changes in summer precipitation as the cause. Instead, summer conditions were governed by multi-seasonal controls on effective moisture that operated over multiple time scales. Whitlock, C., W.E. Dean, S.C. Fritz, L.R. Stevens, J.R. Stone,M.J. Power,B.B. Bracht-Flyr, J.R. Rosenbaum, J.R., K.L. Pierce and B.B. Bracht-Flyr. 2012. Holocene seasonal variability inferred from multiple proxy records from Crevice Lake, Yellowstone National Park, USA. Palaeogeography, Palaeoclimatology, Palaeoecology 331-332, 90-103."
04176-metadata.xml,Resource Contact,/eml:eml/dataset/contact,"1404006139946"
04176-metadata.xml,Organization Name,/eml:eml/dataset/creator/organizationName,"Montana State University"
04176-metadata.xml,Author,/eml:eml/dataset/creator,"Cathy Whitlock Montana State University Director, Montana Institute on Ecosystems (406) 994-6910 whitlock@montana.edu"
04176-metadata.xml,Author,/eml:eml/dataset/creator,"W.E. Dean"
04176-metadata.xml,Author,/eml:eml/dataset/creator,"S.C. Fritz"
04176-metadata.xml,Author,/eml:eml/dataset/creator,"L.R. Stevens"
04176-metadata.xml,Author,/eml:eml/dataset/creator,"J.R. Stone"
04176-metadata.xml,Author,/eml:eml/dataset/creator,"M.J. Power"
04176-metadata.xml,Author,/eml:eml/dataset/creator,"J.R. Rosenbaum"
04176-metadata.xml,Author,/eml:eml/dataset/creator,"K.L. Pierce"
04176-metadata.xml,Author,/eml:eml/dataset/creator,"B.B. Bract-Flyr"
04176-metadata.xml,Author / Originator World Wide Web Address,/eml:eml/dataset/creator/electronicMailAddress,"whitlock@montana.edu"
04176-metadata.xml,Resource Identifier,/eml:eml/@packageId,"MontanaIOE.100.3"
04176-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"45.002"
04176-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"45.002"
04176-metadata.xml,Westernmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,"-110.578"
04176-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"-110.578"
04176-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"Cathy Whitlock Montana State University Director, Montana Institute on Ecosystems (406) 994-6910 whitlock@montana.edu"
04176-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"W.E. Dean"
04176-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"S.C. Fritz"
04176-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"L.R. Stevens"
04176-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"J.R. Stone"
04176-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"M.J. Power"
04176-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"J.R. Rosenbaum"
04176-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"K.L. Pierce"
04176-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"B.B. Bract-Flyr"
04176-metadata.xml,Originating Organization,/eml:eml/dataset/creator/organizationName,"Montana State University"
04176-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1404006139946"
04176-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1404006149948"
04176-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1404006161552"
04176-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1404006172287"
04176-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1404006184518"
04176-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1404006195998"
04176-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1404006204773"
04176-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1404006215407"
04176-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1404006227044"
04176-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"-110.578 -110.578 45.002 45.002"
04176-metadata.xml,Rights,/eml:eml/dataset/intellectualRights,"The broad spectrum of possible applications of paleoenvironmental data suggests an array of potential users of the database, ranging from the original collectors of the data, their collaborators, interested scientists, reviewers, meta-analysts, resource managers and educators. We would like published data in the database to be available without restrictions and free of cost. For end users to get the most value from the records, it is important that data be archived in a format that can be interpreted by non-specialists both now and in the future. Our central goal has been to ensure that users can easily access the raw data and correctly interpret the records."
04176-metadata.xml,Security Constraints,/eml:eml/access,"public read cn=viglesias,ou=people,dc=rcg,dc=montana,dc=edu read write cn=cwhitlock,ou=people,dc=rcg,dc=montana,dc=edu read write"
04176-metadata.xml,Resource Access Constraints,/eml:eml/access,"public read cn=viglesias,ou=people,dc=rcg,dc=montana,dc=edu read write cn=cwhitlock,ou=people,dc=rcg,dc=montana,dc=edu read write"
04176-metadata.xml,Resource Use Constraints,/eml:eml/dataset/intellectualRights,"The broad spectrum of possible applications of paleoenvironmental data suggests an array of potential users of the database, ranging from the original collectors of the data, their collaborators, interested scientists, reviewers, meta-analysts, resource managers and educators. We would like published data in the database to be available without restrictions and free of cost. For end users to get the most value from the records, it is important that data be archived in a format that can be interpreted by non-specialists both now and in the future. Our central goal has been to ensure that users can easily access the raw data and correctly interpret the records."
04176-metadata.xml,Metadata Access Constraints,/eml:eml/access,"public read cn=viglesias,ou=people,dc=rcg,dc=montana,dc=edu read write cn=cwhitlock,ou=people,dc=rcg,dc=montana,dc=edu read write"
04176-metadata.xml,Metadata Use Constraints,/eml:eml/access,"public read cn=viglesias,ou=people,dc=rcg,dc=montana,dc=edu read write cn=cwhitlock,ou=people,dc=rcg,dc=montana,dc=edu read write"
04176-metadata.xml,Resource Long Name,/eml:eml/dataset/title,"Holocene seasonal variability inferred from multiple proxy records from Crevice Lake, Yellowstone National Park, USA."
04176-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"Crevice Lake -110.578 -110.578 45.002 45.002"
04176-metadata.xml,Resource Status,/eml:eml/access,"public read cn=viglesias,ou=people,dc=rcg,dc=montana,dc=edu read write cn=cwhitlock,ou=people,dc=rcg,dc=montana,dc=edu read write"
04176-metadata.xml,Project Name,/eml:eml/dataset/creator/electronicMailAddress,"whitlock@montana.edu"
04176-metadata.xml,Resource Identifier Type,/eml:eml/@system,"knb"
04176-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Yellowstone National Park"
04176-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"summer-wet climate"
04176-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"mineralogy"
04176-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"isotope geochemistry"
04176-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"inorganic geochemistry"
04176-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"diatoms"
04176-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"charcoal"
04176-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"pollen"
04176-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Varved sediments"
04176-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"holocene"
04177-metadata.xml,Resource Title,/eml:eml/dataset/title,"LOI Paleodata"
04177-metadata.xml,Abstract,/eml:eml/dataset/abstract,"Climate is rapidly changing. Increased temperatures, frequent droughts, fires and floods, and rising sea levels are likely to have deep impacts on landscapes, species distributions, economical activities and human health. In order to better understand current global changes and to project future scenarios, knowledge of past climate-ecosystem dynamics is imperative. Although the past does not provide a prescriptive guide to the future, it allows the inference of environmental variability and the underlying processes that form the basis for an evaluation of present day trends, future probabilities and likely consequences on human activities and welfare. The vital role of paleo-science in global change discussions is widely acknowledged. As a result, environmental policy and decision makers worldwide are increasingly using paleo environmental data (derived from marine and lake sediments, ice cores, tree rings, boreholes, corals, etc.) to to help guide environmental management policies."
04177-metadata.xml,Resource Contact,/eml:eml/dataset/contact,"1404098898534"
04177-metadata.xml,Organization Name,/eml:eml/dataset/creator/organizationName,"Montana State University"
04177-metadata.xml,Author,/eml:eml/dataset/creator,"Cathy Whitlock Montana State University Director, Montana Institute on Ecosystems (406) 994-6910 whitlock@montana.edu"
04177-metadata.xml,Author / Originator World Wide Web Address,/eml:eml/dataset/creator/electronicMailAddress,"whitlock@montana.edu"
04177-metadata.xml,Resource Identifier,/eml:eml/@packageId,"MontanaIOE.172.8"
04177-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"38.466"
04177-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"48.01"
04177-metadata.xml,Westernmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,"-113.44"
04177-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"-110.6"
