Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition
OLI,ISO,oli_aeri.xml,Resource Contact,"Brian, Ermold Pacific Northwest National Laboratory Developer PO Box 999, MS K7-28, Richland WA 99352 United States (509) 375-2277",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:pointOfContact,"/*/gmd:identificationInfo/*/gmd:pointOfContact"
OLI,ISO,oli_aeri.xml,Resource Contact,"Krista, Gaustad Pacific Northwest National Laboratory Developer P.O. Box 999, K7-28, Richland WA 99352 US (509) 375-5950",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:pointOfContact,"/*/gmd:identificationInfo/*/gmd:pointOfContact"
OLI,ISO,oli_aeri.xml,Resource Contact,"Annette, Koontz Pacific Northwest National Laboratory Developer 3350 Innovation Ave, Richland WA 99352 US (509) 375-3609",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:pointOfContact,"/*/gmd:identificationInfo/*/gmd:pointOfContact"
OLI,ISO,oli_aeri.xml,Resource Contact,"Raymond, Garcia University of Wisconsin software Space Science & Engineering Center ,1225 W. Dayton Street Madison WI 53706 United States (608) 262-8439",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:pointOfContact,"/*/gmd:identificationInfo/*/gmd:pointOfContact"
OLI,ISO,oli_aeri.xml,Resource Contact,"Denny, Hackel University of Wisconsin-Madison associate 1225 W. Dayton St., Madison WI 53706 US (608) 770-1485",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:pointOfContact,"/*/gmd:identificationInfo/*/gmd:pointOfContact"
OLI,ISO,oli_aeri.xml,Resource Contact,"Jonathan, Gero University of Wisconsin University of Wisconsin - Madison,1225 West Dayton Street Madison WI 53706 US 608-265-2335 1-888-ARM-DATA",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:pointOfContact,"/*/gmd:identificationInfo/*/gmd:pointOfContact"
OLI,ISO,oli_aeri.xml,Theme Keyword,"Atmospheric State > surface meteorology > Longwave spectral radiance",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Keyword,"Atmospheric State > surface meteorology > Longwave spectral radiance",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Theme Keyword,"Atmospheric State > upper air state > Atmospheric moisture",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Keyword,"Atmospheric State > upper air state > Atmospheric moisture",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Theme Keyword,"Atmospheric State > upper air state > Atmospheric temperature",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Keyword,"Atmospheric State > upper air state > Atmospheric temperature",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Theme Keyword,"Radiometric > longwave spectral > Atmospheric moisture",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Keyword,"Radiometric > longwave spectral > Atmospheric moisture",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Theme Keyword,"Atmospheric State > surface meteorology > Longwave spectral brightness temperature",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Keyword,"Atmospheric State > surface meteorology > Longwave spectral brightness temperature",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Theme Keyword,"Atmospheric State > upper air state > Longwave spectral brightness temperature",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Keyword,"Atmospheric State > upper air state > Longwave spectral brightness temperature",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Theme Keyword,"Atmospheric State > surface meteorology > Atmospheric temperature",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Keyword,"Atmospheric State > surface meteorology > Atmospheric temperature",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Theme Keyword,"Radiometric > longwave spectral > Longwave spectral brightness temperature",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Keyword,"Radiometric > longwave spectral > Longwave spectral brightness temperature",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Theme Keyword,"Atmospheric State > surface meteorology > Atmospheric moisture",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Keyword,"Atmospheric State > surface meteorology > Atmospheric moisture",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Theme Keyword,"Atmospheric State > upper air state > Longwave spectral radiance",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Keyword,"Atmospheric State > upper air state > Longwave spectral radiance",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Theme Keyword,"Radiometric > longwave spectral > Longwave spectral radiance",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Keyword,"Radiometric > longwave spectral > Longwave spectral radiance",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:keyword,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords[contains(gmd:type/gmd:MD_KeywordTypeCode,'theme')]/gmd:keyword"
OLI,ISO,oli_aeri.xml,Keyword Type,"theme",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode"
OLI,ISO,oli_aeri.xml,Keyword Vocabulary,"IASOA Vocabulary 2013-08-20 revision ARM DATA CENTER originator",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:thesaurusName/gmd:CI_Citation,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:thesaurusName/gmd:CI_Citation"
OLI,ISO,oli_aeri.xml,Keyword Vocabulary Citation,"IASOA Vocabulary 2013-08-20 revision ARM DATA CENTER originator",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:thesaurusName/gmd:CI_Citation,"/*/gmd:identificationInfo/*/gmd:descriptiveKeywords/gmd:MD_Keywords/gmd:thesaurusName/gmd:CI_Citation"
OLI,ISO,oli_aeri.xml,Rights,"Free to the public Free Registration Required Data Citation Prefered None",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:resourceConstraints/gmd:MD_LegalConstraints,"/*/gmd:identificationInfo/*/gmd:resourceConstraints/gmd:MD_LegalConstraints"
OLI,ISO,oli_aeri.xml,Common Data Model Datatype,"textTable",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:spatialRepresentationType/gmd:MD_SpatialRepresentationTypeCode,"/*/gmd:identificationInfo/*/gmd:spatialRepresentationType/gmd:MD_SpatialRepresentationTypeCode"
OLI,ISO,oli_aeri.xml,Resource Language,"en",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:language/gco:CharacterString,"/*/gmd:identificationInfo/*/gmd:language//*"
OLI,ISO,oli_aeri.xml,Unknown,"https://geo-ide.noaa.gov/wiki/index.php?title=ISO_19115_and_19115-2_CodeList_Dictionaries#MD_CharacterSetCode",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode/@codeList,Undefined
OLI,ISO,oli_aeri.xml,Unknown,"utf8",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode/@codeListValue,Undefined
OLI,ISO,oli_aeri.xml,Topic Category,"climatologyMeteorologyAtmosphere",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,"/*/gmd:identificationInfo/*/gmd:topicCategory/gmd:MD_TopicCategoryCode"
OLI,ISO,oli_aeri.xml,Spatial Extent,"",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:extent/gmd:EX_Extent/gmd:geographicElement,"/*/gmd:identificationInfo/*/gmd:extent/gmd:EX_Extent/gmd:geographicElement"
OLI,ISO,oli_aeri.xml,Unknown,"http://www.arm.gov/publications/tech_reports/handbooks/aeri_handbook.pdf",/gmi:MI_Metadata/gmd:contentInfo/gmd:MD_CoverageDescription/gmd:attributeDescription/gco:RecordType/@xlink:href,Undefined
OLI,ISO,oli_aeri.xml,VariableType,"referenceInformation",/gmi:MI_Metadata/gmd:contentInfo/gmd:MD_CoverageDescription/gmd:contentType/gmd:MD_CoverageContentTypeCode,"/gmi:MI_Metadata/gmd:contentInfo/*/gmd:contentType/gmd:MD_CoverageContentTypeCode"
OLI,ISO,oli_aeri.xml,Distribution Format,"netCDF",/gmi:MI_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributionFormat/gmd:MD_Format/gmd:name/gco:CharacterString,"/*/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributionFormat/gmd:MD_Format/gmd:name//*"
OLI,ISO,oli_aeri.xml,Unknown,"3",/gmi:MI_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributionFormat/gmd:MD_Format/gmd:version/gco:CharacterString,Undefined
OLI,ISO,oli_aeri.xml,Distribution Contact,"ARM Archive User Services distributor 1 Bethel Valley Rd Oak Ridge Tennessee 37831 United States of America armarchive@ornl.gov http://www.arm.gov ARM Archive User Services Data collected through the routine operations and scientific field experiments of the ARM Climate Research Facility are stored at and distributed through the Archive. These data are available free of charge to the public and can be acc essed through any of the interfaces below. Upon selection of an interface, a new window will ask you to sign in, or, if not already registered with the Archive, to complete the free and easy registration process. order",/gmi:MI_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact,"/*/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact"
OLI,ISO,oli_aeri.xml,Resource on-line Link,"http://www.archive.arm.gov/discovery/#v/results/s/s::aeri/fsite::oli http://www.archive.arm.gov/ The Archive Data Discovery User Interface, featuring filtered and faceted search logic, multi-pass data selection, filtering data based on data quality, graphical views of data quality and availability, direct access to data quality re ports, and data plots. It allows users to select and order ARM data. order",/gmi:MI_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource,"/*/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource[not(contains(gmd:function/gmd:CI_OnLineFunctionCode,'download'))]"
OLI,ISO,oli_aeri.xml,Related URL,"http://www.archive.arm.gov/discovery/#v/results/s/s::aeri/fsite::oli http://www.archive.arm.gov/ The Archive Data Discovery User Interface, featuring filtered and faceted search logic, multi-pass data selection, filtering data based on data quality, graphical views of data quality and availability, direct access to data quality re ports, and data plots. It allows users to select and order ARM data. order",/gmi:MI_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource,"/*/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource[not(contains(gmd:function/gmd:CI_OnLineFunctionCode,'download'))]"
OLI,ISO,oli_aeri.xml,Data Quality Scope,"series",/gmi:MI_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:scope/gmd:DQ_Scope/gmd:level/gmd:MD_ScopeCode,"/*/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:scope/gmd:DQ_Scope/gmd:level/gmd:MD_ScopeCode"
OLI,ISO,oli_aeri.xml,Resource Lineage,"Data Quality Reports (DQR) are available at the ARM archive. The core purpose of the ARM Facility is to reduce uncertainties in climate model predictions. A dominant source of uncertainty in these models is the radiative impact of aerosols, which has spawned a major effort in ARM to measure aerosol properties.",/gmi:MI_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:lineage,"/*/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:lineage"
OLI,ISO,oli_aeri.xml,Unknown,"instrument",/gmi:MI_Metadata/gmd:acquisitionInformation/gmi:instrument,Undefined
OLI,ISO,oli_amc.xml,Unknown,"gov.doe.arm.oli.amc",/gmi:MI_Metadata/@id,Undefined
OLI,ISO,oli_amc.xml,Unknown,"http://www.isotc211.org/2005/gmd http://ngdc.noaa.gov/metadata/published/xsd/schema.xsd",/gmi:MI_Metadata/@xsi:schemaLocation,Undefined
OLI,ISO,oli_amc.xml,Metadata Identifier,"gov.doe.arm.oli.amc",/gmi:MI_Metadata/gmd:fileIdentifier/gco:CharacterString,"/*/gmd:fileIdentifier//*"
OLI,ISO,oli_amc.xml,Metadata Language,"en",/gmi:MI_Metadata/gmd:language/gco:CharacterString,"/*/gmd:language//*"
OLI,ISO,oli_amc.xml,Unknown,"https://geo-ide.noaa.gov/wiki/index.php?title=ISO_19115_and_19115-2_CodeList_Dictionaries#MD_CharacterSetCode",/gmi:MI_Metadata/gmd:characterSet/gmi:MD_CharacterSetCode/@codeList,Undefined
OLI,ISO,oli_amc.xml,Unknown,"utf8",/gmi:MI_Metadata/gmd:characterSet/gmi:MD_CharacterSetCode/@codeListValue,Undefined
OLI,ISO,oli_amc.xml,Resource Type,"",/gmi:MI_Metadata/gmd:hierarchyLevel/gmd:MD_ScopeCode,"/*/gmd:hierarchyLevel/gmd:MD_ScopeCode"
OLI,ISO,oli_amc.xml,Unknown,"series",/gmi:MI_Metadata/gmd:hierarchyLevelName/gco:CharacterString,Undefined
OLI,ISO,oli_amc.xml,Metadata Modified Date,"20160727",/gmi:MI_Metadata/gmd:dateStamp/gco:Date,"/*/gmd:dateStamp/gco:Date"
OLI,ISO,oli_amc.xml,Metadata Dates,"20160727",/gmi:MI_Metadata/gmd:dateStamp/gco:Date,"/*/gmd:dateStamp/gco:Date"
OLI,ISO,oli_amc.xml,Metadata Standard Citation,"ISO 19115-2 Geographic Information - Metadata - Part 2: Extensions for Imagery and Gridded Data",/gmi:MI_Metadata/gmd:metadataStandardName,"/*/gmd:metadataStandardName"
OLI,ISO,oli_amc.xml,Metadata Standard Version,"ISO 19115-2:2009(E)",/gmi:MI_Metadata/gmd:metadataStandardVersion,"/*/gmd:metadataStandardVersion"
OLI,ISO,oli_amc.xml,Metadata Contact,"ARM Archive User Services distributor armarchive@ornl.gov 1-888-ARM-DATA http://www.archive.arm.gov/ http://www.arm.gov/ The Archive Data Discovery User Interface, featuring filtered and faceted search logic, multi-pass data selection, filtering data based on data quality, graphical views of data quality and availability, direct access to data quality re ports, and data plots. It allows users to select and order ARM data. information armarchive@ornl.gov 1-888-ARM-DATA http://www.archive.arm.gov/ http://www.arm.gov/ ARM Data Center Custodian",/gmi:MI_Metadata/gmd:contact,"/*/gmd:contact"
OLI,ISO,oli_amc.xml,Abstract,"An Ameriflux Measurement Component (AMC) system was installed at the U.S. Department of Energy (DOE) Atmospheric Radiation Measurement (ARM) Climate Research Facility North Slope of Alaska (NSA) Barrow site, also known as NSA C1 at the ARM Data Archive, in August 2012. A second AMC system was installed at the third ARM Mobile Facility deployment at Oliktok Point, also known as NSA M1. This in situ system consists of 12 combination soil temperature and volumetric water content (VWC) reflectometers and one set of upwelling and downwelling photosynthetically active radiation (PAR) sensors, all deployed within the fetch of the Eddy Correlation Flux Measurement System. Soil temperature and VWC sensors placed at two depths (10 and 30 cm below the vegetation layer) at six locations (or microsites) allow soil property inhomogeneity to be monitored across a landscape. The soil VWC and temperature sensors used at NSA C1 are the Campbell Scientific CS650L and the sensors at NSA M1 use the Campbell Scientific CS655. The two sensors are nearly identical in function, and vendor specifications are based on the CS650 unless otherwise stated.",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:abstract/gco:CharacterString,"/*/gmd:identificationInfo/*/gmd:abstract//*"
OLI,ISO,oli_amc.xml,Resource Status,"onGoing",/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,"/*/gmd:identificationInfo/*/gmd:status/gmd:MD_ProgressCode"
