Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Resource Access Constraints,"All data are open and non proprietary.",/metadata/idinfo/accconst,"/csdgm:metadata/csdgm:idinfo/csdgm:accconst"
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Rights,"The NFHP Data System has been established to house authoritative versions of the data generated under the auspices of the National Fish Habitat Action Plan. It is strongly recommended that these data are directly acquired from the NFHP Data System, and not indirectly through other sources, which may have changed the data in some way. Although the data disseminated via the NFHP Data System have undergone data formatting quality review prior to posting, errors or inaccuracies may still exist in the data. Neither the U.S. Government, the Department of the Interior, nor the USGS, nor any of their employees, contractors, or subcontractors, make any warranty, express or implied, nor assume any legal liability or responsibility for the accuracy, completeness, or usefulness of any information, apparatus, product, or process disclosed, nor represent that its use would not infringe on privately owned rights. No warranty, expressed or implied, is made regarding the accuracy or utility of the data on any other system or for general or scientific purposes, nor shall the act of distribution constitute any such warranty. This disclaimer applies both to individual and aggregate uses of the data. The USGS shall not be held liable for improper or incorrect use of the data retrieved from the National Fish Habitat Partnership Data System.",/metadata/idinfo/useconst,"/csdgm:metadata/csdgm:idinfo/csdgm:useconst"
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Resource Use Constraints,"The NFHP Data System has been established to house authoritative versions of the data generated under the auspices of the National Fish Habitat Action Plan. It is strongly recommended that these data are directly acquired from the NFHP Data System, and not indirectly through other sources, which may have changed the data in some way. Although the data disseminated via the NFHP Data System have undergone data formatting quality review prior to posting, errors or inaccuracies may still exist in the data. Neither the U.S. Government, the Department of the Interior, nor the USGS, nor any of their employees, contractors, or subcontractors, make any warranty, express or implied, nor assume any legal liability or responsibility for the accuracy, completeness, or usefulness of any information, apparatus, product, or process disclosed, nor represent that its use would not infringe on privately owned rights. No warranty, expressed or implied, is made regarding the accuracy or utility of the data on any other system or for general or scientific purposes, nor shall the act of distribution constitute any such warranty. This disclaimer applies both to individual and aggregate uses of the data. The USGS shall not be held liable for improper or incorrect use of the data retrieved from the National Fish Habitat Partnership Data System.",/metadata/idinfo/useconst,"/csdgm:metadata/csdgm:idinfo/csdgm:useconst"
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Resource Contact,"Andrea Ostroff physical 12201 Sunrise Valley Drive Reston VA 20192 USA 703.648.4070",/metadata/idinfo/ptcontac,"/csdgm:metadata/csdgm:idinfo/csdgm:ptcontac"
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Browse File Name,"http://fishhabitat.org/sites/default/files/www/FishHabitat-final-vertical-RGB.jpg",/metadata/idinfo/browse/browsen,"/csdgm:metadata/csdgm:idinfo/csdgm:browse/csdgm:browsen"
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Browse Description,"Vertical version of the NFHP logo; The RGB version may look the same as the 4-color or 2-color version, but is available only in JPEG and GIF format, and should be reserved for on-screen applications, such as websites or PowerPoint, or for low-grade/home printers. RGB stands for Red, Green and Blue. The RGB values for logo are: dark blue: 0, 39, 118; light blue: 0, 101, 189; blue used in reverse version: 114, 199, 231",/metadata/idinfo/browse/browsed,"/csdgm:metadata/csdgm:idinfo/csdgm:browse/csdgm:browsed"
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Browse Format,"JPEG",/metadata/idinfo/browse/browset,"/csdgm:metadata/csdgm:idinfo/csdgm:browse/csdgm:browset"
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"The NFHP Data System is a collection of multiple datasets in a variety of formats.",/metadata/idinfo/native,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"National Fish Habitat Board",/metadata/idinfo/crossref/citeinfo/origin,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"2010",/metadata/idinfo/crossref/citeinfo/pubdate,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"Through a Fish?s Eye: The Status of Fish Habitats in the United States 2010",/metadata/idinfo/crossref/citeinfo/title,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"Report",/metadata/idinfo/crossref/citeinfo/geoform,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"Washington D.C.",/metadata/idinfo/crossref/citeinfo/pubinfo/pubplace,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"Association of Fish and Wildlife Agencies",/metadata/idinfo/crossref/citeinfo/pubinfo/publish,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"68 pp.",/metadata/idinfo/crossref/citeinfo/othercit,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"http://www.fishhabitat.org/sites/default/files/www/fishhabitatreport_Status.pdf",/metadata/idinfo/crossref/citeinfo/onlink,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"National Fish Habitat Board",/metadata/idinfo/crossref/citeinfo/origin,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"2012",/metadata/idinfo/crossref/citeinfo/pubdate,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"National Fish Habitat Action Plan",/metadata/idinfo/crossref/citeinfo/title,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"2nd",/metadata/idinfo/crossref/citeinfo/edition,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"Report",/metadata/idinfo/crossref/citeinfo/geoform,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"Washington, D.C.",/metadata/idinfo/crossref/citeinfo/pubinfo/pubplace,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"Association of Fish and Wildlife Agencies",/metadata/idinfo/crossref/citeinfo/pubinfo/publish,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"40 pp.",/metadata/idinfo/crossref/citeinfo/othercit,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Unknown,"http://www.fishhabitat.org/sites/default/files/www/NFHP_AP_Final_0.pdf",/metadata/idinfo/crossref/citeinfo/onlink,Undefined
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Resource Distribution,"Andrea Ostroff physical 12201 Sunrise Valley Drive Reston VA 20192 USA 703.648.4070 Data can be obtained via two URLs: NFHP Data System Home page(http://ecosystems.usgs.gov/fishhabitat/); NFHP Data System Data Download page(http://ecosystems.usgs.gov/fishhabitat/nfhap_download.jsp) None nfhap_public_catchment Tiled map service of the National Fish Habitat Partnership Habitat Condition Index scores by National Hydrography Dataset Plus catchments http://gis1.usgs.gov/arcgis/rest/services/nfhap/nfhap_scores_tiled_catchments_PROD/MapServer nfhap_public_huc12 Tiled map service of the National Fish Habitat Partnership Habitat Condition Index scores by Hydrologic Unit Code (HUC)12 http://gis1.usgs.gov/arcgis/rest/services/nfhap/nfhap_scores_tiled_huc12_PROD/MapServer nfhap_public_huc8 National Fish Habitat Partnership Habitat Condition Index scores by Hydrologic Unit Code (HUC)8 http://gis1.usgs.gov/arcgis/rest/services/nfhap/nfhap_public_huc8/MapServer nfhap_public_edu National Fish Habitat Partnership Habitat Condition Index scores by Ecological Drainage Units (EDU) http://gis1.usgs.gov/arcgis/rest/services/nfhap/nfhap_public_edu/MapServer nfhap_public_coastal National Fish Habitat Partnership Coastal Assessment scores http://gis1.usgs.gov/arcgis/rest/services/nfhap/nfhap_public_coastal/MapServer None",/metadata/distinfo,"/csdgm:metadata/csdgm:distinfo"
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Metadata Modified Date,"20140204",/metadata/metainfo/metd,"/csdgm:metadata/csdgm:metainfo/csdgm:metd"
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Metadata Contact,"Metadata Coordinator U.S. Geological Survey physical Denver CO 80225 303-202-4333",/metadata/metainfo/metc/cntinfo,"/csdgm:metadata/csdgm:metainfo/csdgm:metc/csdgm:cntinfo"
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Metadata Language,"FGDC Biological Data Profile of the Content Standard for Digital Geospatial Metadata",/metadata/metainfo/metstdn,"/csdgm:metadata/csdgm:metainfo/csdgm:metstdn"
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Metadata Standard Citation,"FGDC Biological Data Profile of the Content Standard for Digital Geospatial Metadata",/metadata/metainfo/metstdn,"/csdgm:metadata/csdgm:metainfo/csdgm:metstdn"
USGSC,CSDGM,4f4e4773e4b07f02db47e241.xml,Metadata Standard Version,"FGDC-STD-001.1-1999",/metadata/metainfo/metstdv,"/csdgm:metadata/csdgm:metainfo/csdgm:metstdv"
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Resource Citation,"OBIS-USA 2015 Ocean Biogeographic Information System (OBIS) - USA Dataset Collection database Denver, CO 80225, U.S.A. Retrieve from http://www.usgs.gov/obis-usa. OBIS-USA, U.S. Geological Survey http://www.usgs.gov/obis-usa",/metadata/idinfo/citation/citeinfo,"/csdgm:metadata/csdgm:idinfo/csdgm:citation/csdgm:citeinfo"
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Abstract,"OBIS-USA provides aggregated, interoperable biogeographic data collected primarily from U.S. waters and oceanic regions--the Arctic, the Atlantic and Pacific oceans, the Caribbean Sea, Gulf of Mexico and the Great Lakes. It provides access to datasets from state and federal agencies as well as educational and research institutions. OBIS-USA handles both specimen-based data and survey results. Survey data come from recovered archives and current research activities. The datasets document where and when species were observed or collected, bringing together marine biogeographic data that are spatially, taxonomically, and temporally comprehensive. The public OBIS-USA site (http://www.usgs.gov/obis-usa) provides actual data contents as well as summary data about what is contained in each dataset to assist users in evaluating suitability for use. Current functionality allows the user to locate, view, and aggregate the datasets and FGDC compliant metadata as well as to view and search the taxonomic, geographic, and temporal extent. To promote data interoperability, the data are available in accordance with the marine-focused implementation of the Darwin Core data standard. In addition to basic download functions (tab-delimited), OBIS-USA offers web services for query flexibility and a wide range of output formats, such as kml, NetCDF, MATLAB, json, and graph or map output, to enable diverse types of scientific and geospatial data use and analysis platforms and products. OBIS-USA's two web services (ERDDAP and GeoServer) enable integration of OBIS-USA biogeographic data with other data types, such as seafloor geology, physical oceanography, water chemistry, and climate data. The NOAA Environmental Research Division Data Access Program(ERRDDAP) enables users to query scientific data by flexible parameters and obtain output in many formats. Access can be found at http://www1.usgs.gov/erddap/tabledap/AllMBG.html . OBIS-USA uses the tabledap component of ERDDAP to access Darwin-Core-type tabular spatial data; tabledap is a superset of the OPeNDAP DAP constraint protocol. OBIS-USA offers an ESRI REST Service with access to Darwin-Core-type point data at http://gis1.usgs.gov/arcgis/rest/services/OBISUSA/OBIS_USA_All_Marine_Biogeographic_Records/MapServer/ and an OGC compliant Web Mapping Service (wms) http://gis1.usgs.gov/arcgis/services/OBISUSA/OBIS_USA_All_Marine_Biogeographic_Records/MapServer/WMSServer?request=GetCapabilities&service=WMS. OBIS-USA and collaborators are further deploying the Darwin Core standard to capture richer information, such as absence and abundance, observations on effort, individual tracking, and more advanced biogeography capabilities. Data are accepted into OBIS-USA from the data originator or holder, minimizing the burden on the participant. OBIS-USA works with data providers to understand the best process to transfer the data, review the data prior to their release, gather comprehensive metadata, and then allow public access to this information. Becoming part of the OBIS-USA network is intended to have tangible benefits for participants, for example, freeing the participant from responding to requests for data and alleviating security concerns since users do not directly access the participant's computers.",/metadata/idinfo/descript/abstract,"/csdgm:metadata/csdgm:idinfo/csdgm:descript/csdgm:abstract"
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Purpose,"OBIS-USA is national data asset the development of which is being lead by the U.S. Geological Survey (USGS) in cooperation with other Federal agencies including NOAA/IOOS, BOEM, NODC, and U.S. Navy. OBIS-USA is the U.S. regional node of the International Ocean Biogeographic Information System (iOBIS). International OBIS is a global system comprised of a series of regional and thematic nodes that collaborate to provide access to marine biogeographic data. They follow international data standards and operational protocols to facilitate access to and interoperability of data. Scientists, resource managers, and policy makers can use OBIS-USA data to understand species and ecosystems as well as to monitor, evaluate, and forecast change in our oceans.",/metadata/idinfo/descript/purpose,"/csdgm:metadata/csdgm:idinfo/csdgm:descript/csdgm:purpose"
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Unknown,"Data in OBIS-USA have been collected since 1611 with the majority of the data collected beginning in the 1970s. The Digital Object Identifier is: http://dx.doi.org/10.5066/F73F4MNH The ARK Identifier is: http://n2t.net/ark:/85066/f8wd3xh2",/metadata/idinfo/descript/supplinf,Undefined
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Temporal Extent,"16110101 Present",/metadata/idinfo/timeperd/timeinfo/rngdates,"/csdgm:metadata/csdgm:idinfo/csdgm:timeperd/csdgm:timeinfo/csdgm:rngdates"
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Unknown,"Reference varies by dataset and within datasets",/metadata/idinfo/timeperd/current,Undefined
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Resource Status,"Complete As needed",/metadata/idinfo/status,"/csdgm:metadata/csdgm:idinfo/csdgm:status"
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Site,"Data were collected primarily from U.S. waters and oceanic regions--the Arctic, the Atlantic and Pacific oceans, the Caribbean Sea, and the Gulf of Mexico.",/metadata/idinfo/spdom/descgeog,"/csdgm:metadata/csdgm:idinfo/csdgm:spdom/csdgm:descgeog"
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Bounding Box,"-180 180 90 -90",/metadata/idinfo/spdom/bounding,"/csdgm:metadata/csdgm:idinfo/csdgm:spdom/csdgm:bounding"
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Spatial Extent,"-180 180 90 -90",/metadata/idinfo/spdom/bounding,"/csdgm:metadata/csdgm:idinfo/csdgm:spdom/csdgm:bounding"
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Keyword Vocabulary,"USGS Thesaurus",/metadata/idinfo/keywords/theme/themekt,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekt"
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Keyword Type,"USGS Thesaurus",/metadata/idinfo/keywords/theme/themekt,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekt"
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Theme Keyword,"benthic ecosystems",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Keyword,"benthic ecosystems",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
USGSC,CSDGM,51360a27e4b03b8ec4025c07.xml,Theme Keyword,"aquatic ecosystems",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
