Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition,DocumentLocation
GES_DISC,DIF-10,C1233768985.xml,Last Name,"ESFANDIARI",/DIF/Personnel/Last_Name,"/dif:DIF/dif:Personnel/dif:Last_Name",/DIF/Personnel[1]/Last_Name[1]
GES_DISC,DIF,C1233768985.xml,Email,"asghar.e.esfandiari@nasa.gov",/DIF/Personnel/Email,"/dif:DIF/dif:Personnel/dif:Email",/DIF/Personnel[1]/Email[1]
GES_DISC,DIF-10,C1233768985.xml,Email,"asghar.e.esfandiari@nasa.gov",/DIF/Personnel/Email,"/dif:DIF/dif:Personnel/dif:Email",/DIF/Personnel[1]/Email[1]
GES_DISC,DIF,C1233768985.xml,Theme Keyword,"EARTH SCIENCE",/DIF/Parameters/Category,"/dif:DIF/dif:Parameters/dif:Category",/DIF/Parameters[1]/Category[1]
GES_DISC,DIF-10,C1233768985.xml,Theme Keyword,"EARTH SCIENCE",/DIF/Parameters/Category,"/dif:DIF/dif:Parameters/dif:Category",/DIF/Parameters[1]/Category[1]
GES_DISC,DIF,C1233768985.xml,Theme Keyword,"SPECTRAL/ENGINEERING",/DIF/Parameters/Topic,"/dif:DIF/dif:Parameters/dif:Topic",/DIF/Parameters[1]/Topic[1]
GES_DISC,DIF-10,C1233768985.xml,Theme Keyword,"SPECTRAL/ENGINEERING",/DIF/Parameters/Topic,"/dif:DIF/dif:Parameters/dif:Topic",/DIF/Parameters[1]/Topic[1]
GES_DISC,DIF,C1233768985.xml,Theme Keyword,"INFRARED WAVELENGTHS",/DIF/Parameters/Term,"/dif:DIF/dif:Parameters/dif:Term",/DIF/Parameters[1]/Term[1]
GES_DISC,DIF-10,C1233768985.xml,Theme Keyword,"INFRARED WAVELENGTHS",/DIF/Parameters/Term,"/dif:DIF/dif:Parameters/dif:Term",/DIF/Parameters[1]/Term[1]
GES_DISC,DIF,C1233768985.xml,Theme Keyword,"INFRARED RADIANCE",/DIF/Parameters/Variable_Level_1,"/dif:DIF/dif:Parameters/dif:Variable_Level_1",/DIF/Parameters[1]/Variable_Level_1[1]
GES_DISC,DIF-10,C1233768985.xml,Theme Keyword,"INFRARED RADIANCE",/DIF/Parameters/Variable_Level_1,"/dif:DIF/dif:Parameters/dif:Variable_Level_1",/DIF/Parameters[1]/Variable_Level_1[1]
GES_DISC,DIF,C1233768985.xml,Theme Keyword,"CLOUD-CLEARED INFRARED RADIANCE",/DIF/Parameters/Detailed_Variable,"/dif:DIF/dif:Parameters/dif:Detailed_Variable",/DIF/Parameters[1]/Detailed_Variable[1]
GES_DISC,DIF-10,C1233768985.xml,Theme Keyword,"CLOUD-CLEARED INFRARED RADIANCE",/DIF/Parameters/Detailed_Variable,"/dif:DIF/dif:Parameters/dif:Detailed_Variable",/DIF/Parameters[1]/Detailed_Variable[1]
GES_DISC,DIF,C1233768985.xml,Instrument,"AIRSAtmospheric Infrared Sounder",/DIF/Sensor_Name,"/dif:DIF/dif:Sensor_Name",/DIF/Sensor_Name[1]
GES_DISC,DIF,C1233768985.xml,Instrument,"AMSU-AAdvanced Microwave Sounding Unit-A",/DIF/Sensor_Name,"/dif:DIF/dif:Sensor_Name",/DIF/Sensor_Name[2]
GES_DISC,DIF,C1233768985.xml,Platform,"AQUAEarth Observing System, AQUA",/DIF/Source_Name,"/dif:DIF/dif:Source_Name",/DIF/Source_Name[1]
GES_DISC,DIF,C1233768985.xml,Temporal Extent,"2015-12-15T00:00:00.000Z",/DIF/Temporal_Coverage,"/dif:DIF/dif:Temporal_Coverage",/DIF/Temporal_Coverage[1]
GES_DISC,DIF-10,C1233768985.xml,Temporal Extent,"2015-12-15T00:00:00.000Z",/DIF/Temporal_Coverage,"/dif:DIF/dif:Temporal_Coverage",/DIF/Temporal_Coverage[1]
GES_DISC,DIF,C1233768985.xml,Resource Status,"IN WORK",/DIF/Data_Set_Progress,"/dif:DIF/dif:Data_Set_Progress",/DIF/Data_Set_Progress[1]
GES_DISC,DIF,C1233768985.xml,Bounding Box,"-90.090.0-180.0180.0",/DIF/Spatial_Coverage,"/dif:DIF/dif:Spatial_Coverage",/DIF/Spatial_Coverage[1]
GES_DISC,DIF-10,C1233768985.xml,Bounding Box,"-90.090.0-180.0180.0",/DIF/Spatial_Coverage,"/dif:DIF/dif:Spatial_Coverage",/DIF/Spatial_Coverage[1]
GES_DISC,DIF,C1233768985.xml,Spatial Extent,"-90.090.0-180.0180.0",/DIF/Spatial_Coverage,"/dif:DIF/dif:Spatial_Coverage",/DIF/Spatial_Coverage[1]
GES_DISC,DIF,C1233768985.xml,Spatial Representation,"-90.090.0-180.0180.0",/DIF/Spatial_Coverage,"/dif:DIF/dif:Spatial_Coverage",/DIF/Spatial_Coverage[1]
GES_DISC,DIF-10,C1233768985.xml,Spatial Representation,"Twice per day; day and night; Orbital repeat cycle 16 days",/DIF/Data_Resolution,"/dif:DIF/dif:Data_Resolution",/DIF/Data_Resolution[1]
GES_DISC,DIF,C1233768985.xml,Project Name,"AQUA",/DIF/Project/Short_Name,"/dif:DIF/dif:Project/dif:Short_Name",/DIF/Project[1]/Short_Name[1]
GES_DISC,DIF-10,C1233768985.xml,Project Name,"AQUA",/DIF/Project/Short_Name,"/dif:DIF/dif:Project/dif:Short_Name",/DIF/Project[1]/Short_Name[1]
GES_DISC,DIF,C1233768985.xml,Project Keyword,"AQUA",/DIF/Project/Short_Name,"/dif:DIF/dif:Project/dif:Short_Name",/DIF/Project[1]/Short_Name[1]
GES_DISC,DIF,C1233768985.xml,Project Keyword,"AQUA",/DIF/Project/Short_Name,"/dif:DIF/dif:Project/dif:Short_Name",/DIF/Project[1]/Short_Name[1]
GES_DISC,DIF,C1233768985.xml,Keyword,"AQUA",/DIF/Project/Short_Name,"/dif:DIF/dif:Project/dif:Short_Name",/DIF/Project[1]/Short_Name[1]
GES_DISC,DIF,C1233768985.xml,Keyword,"AQUA",/DIF/Project/Short_Name,"/dif:DIF/dif:Project/dif:Short_Name",/DIF/Project[1]/Short_Name[1]
GES_DISC,DIF,C1233768985.xml,Project Name,"Earth Observing System (EOS), AQUA",/DIF/Project/Long_Name,"/dif:DIF/dif:Project/dif:Long_Name",/DIF/Project[1]/Long_Name[1]
GES_DISC,DIF-10,C1233768985.xml,Project Name,"Earth Observing System (EOS), AQUA",/DIF/Project/Long_Name,"/dif:DIF/dif:Project/dif:Long_Name",/DIF/Project[1]/Long_Name[1]
GES_DISC,DIF,C1233768985.xml,Project Name,"LANCE",/DIF/Project/Short_Name,"/dif:DIF/dif:Project/dif:Short_Name",/DIF/Project[2]/Short_Name[1]
GES_DISC,DIF-10,C1233768985.xml,Project Name,"LANCE",/DIF/Project/Short_Name,"/dif:DIF/dif:Project/dif:Short_Name",/DIF/Project[2]/Short_Name[1]
GES_DISC,DIF,C1233768985.xml,Project Keyword,"LANCE",/DIF/Project/Short_Name,"/dif:DIF/dif:Project/dif:Short_Name",/DIF/Project[2]/Short_Name[1]
GES_DISC,DIF,C1233768985.xml,Project Keyword,"LANCE",/DIF/Project/Short_Name,"/dif:DIF/dif:Project/dif:Short_Name",/DIF/Project[2]/Short_Name[1]
GES_DISC,DIF,C1233768985.xml,Keyword,"LANCE",/DIF/Project/Short_Name,"/dif:DIF/dif:Project/dif:Short_Name",/DIF/Project[2]/Short_Name[1]
GES_DISC,DIF,C1233768985.xml,Keyword,"LANCE",/DIF/Project/Short_Name,"/dif:DIF/dif:Project/dif:Short_Name",/DIF/Project[2]/Short_Name[1]
GES_DISC,DIF,C1233768985.xml,Project Name,"Land, Atmosphere Near real-time Capability for EOS",/DIF/Project/Long_Name,"/dif:DIF/dif:Project/dif:Long_Name",/DIF/Project[2]/Long_Name[1]
GES_DISC,DIF-10,C1233768985.xml,Project Name,"Land, Atmosphere Near real-time Capability for EOS",/DIF/Project/Long_Name,"/dif:DIF/dif:Project/dif:Long_Name",/DIF/Project[2]/Long_Name[1]
GES_DISC,DIF,C1233768985.xml,Quality Statement,"",/DIF/Quality,"/dif:DIF/dif:Quality",/DIF/Quality[1]
GES_DISC,DIF-10,C1233768985.xml,Quality Statement,"",/DIF/Quality,"/dif:DIF/dif:Quality",/DIF/Quality[1]
GES_DISC,DIF,C1233768985.xml,Security Constraints,"",/DIF/Use_Constraints,"/dif:DIF/dif:Use_Constraints",/DIF/Use_Constraints[1]
GES_DISC,DIF-10,C1233768985.xml,Security Constraints,"",/DIF/Use_Constraints,"/dif:DIF/dif:Use_Constraints",/DIF/Use_Constraints[1]
GES_DISC,DIF,C1233768985.xml,Resource Use Constraints,"",/DIF/Use_Constraints,"/dif:DIF/dif:Use_Constraints",/DIF/Use_Constraints[1]
GES_DISC,DIF-10,C1233768985.xml,Resource Use Constraints,"",/DIF/Use_Constraints,"/dif:DIF/dif:Use_Constraints",/DIF/Use_Constraints[1]
GES_DISC,DIF,C1233768985.xml,Abstract,"The Atmospheric Infrared Sounder (AIRS) Level 2 Near Real Time (NRT) product (AIRI2CCF_NRT_006) differs from the routine product (AIRI2CCF_006) in four ways to meet the three hour latency requirements of the Land Atmosphere NRT Capability Earth Observing System (LANCE): (1) The NRT granules are produced without previous or subsequent granules if those granules are not available within 5 minutes, (2) the predictive ephemeris/attitude data are used rather than the definitive ephemeris/attitude, (3) if the forecast surface pressure is unavailable, a surface climatology is used, and (4) no ice cloud properties retrievals are performed. The consequences of these differences are described in the AIRS Near Real Time (NRT) data products document. The Atmospheric Infrared Sounder (AIRS) is a grating spectrometer (R = 1200) aboard the second Earth Observing System (EOS) polar-orbiting platform, EOS Aqua. In combination with the Advanced Microwave Sounding Unit (AMSU) and the Humidity Sounder for Brazil (HSB), AIRS constitutes an innovative atmospheric sounding group of visible, infrared, and microwave sensors. The AIRS Cloud Cleared Radiance Product contains calibrated, geolocated channel-by-channel AIRS infrared radiances (milliWatts/m2/cm-1/steradian) that would have been observed within each Advanced Microwave Sounding Unit (AMSU) footprint if there were no clouds in the FOV and produced alongwith the AIRS Standard Product. Since they are an order of magnitude larger in data volume than the remainder of the Standard Products and many Standard Product users are expected to have little interest in the Cloud Cleared Radiances they are a separate output file. The AIRI2CCF_NRT_006 products are stored in files (often referred to as 'granules') that contain 6 minutes of data, 30 footprints across track by 45 lines along track.The Near Real Time (NRT) product is for users whose primary interest is the low latency for data availability. While standard data products are available within 3 days of observation, NRT data are usually available within 3 hours of observation.",/DIF/Summary,"/dif:DIF/dif:Summary",/DIF/Summary[1]
GES_DISC,DIF,C1233768985.xml,Product Link,"GET RELATED VISUALIZATIONhttp://disc.gsfc.nasa.gov/AIRS/data-holdings/by-data-product-V6/images/airi2ccf.jpgSample data of the 'AIRS/Aqua Level 2 Cloud-Cleared Infrared (IR) Radiances Product '.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[1]
GES_DISC,DIF-10,C1233768985.xml,Product Link,"GET RELATED VISUALIZATIONhttp://disc.gsfc.nasa.gov/AIRS/data-holdings/by-data-product-V6/images/airi2ccf.jpgSample data of the 'AIRS/Aqua Level 2 Cloud-Cleared Infrared (IR) Radiances Product '.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[1]
GES_DISC,DIF,C1233768985.xml,Project Website Link,"GET RELATED VISUALIZATIONhttp://disc.gsfc.nasa.gov/AIRS/data-holdings/by-data-product-V6/images/airi2ccf.jpgSample data of the 'AIRS/Aqua Level 2 Cloud-Cleared Infrared (IR) Radiances Product '.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[1]
GES_DISC,DIF-10,C1233768985.xml,Project Website Link,"GET RELATED VISUALIZATIONhttp://disc.gsfc.nasa.gov/AIRS/data-holdings/by-data-product-V6/images/airi2ccf.jpgSample data of the 'AIRS/Aqua Level 2 Cloud-Cleared Infrared (IR) Radiances Product '.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[1]
GES_DISC,DIF,C1233768985.xml,Product Link,"GET DATAON-LINE ARCHIVEhttp://discnrt1.gesdisc.eosdis.nasa.gov/data/Aqua_AIRS_NRT/AIRI2CCF_NRT.006/Access the data via HTTP. User registration is required. Register for a username and password at https://urs.eosdis.nasa.gov/users/new",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[2]
GES_DISC,DIF-10,C1233768985.xml,Product Link,"GET DATAON-LINE ARCHIVEhttp://discnrt1.gesdisc.eosdis.nasa.gov/data/Aqua_AIRS_NRT/AIRI2CCF_NRT.006/Access the data via HTTP. User registration is required. Register for a username and password at https://urs.eosdis.nasa.gov/users/new",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[2]
GES_DISC,DIF,C1233768985.xml,Project Website Link,"GET DATAON-LINE ARCHIVEhttp://discnrt1.gesdisc.eosdis.nasa.gov/data/Aqua_AIRS_NRT/AIRI2CCF_NRT.006/Access the data via HTTP. User registration is required. Register for a username and password at https://urs.eosdis.nasa.gov/users/new",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[2]
GES_DISC,DIF-10,C1233768985.xml,Project Website Link,"GET DATAON-LINE ARCHIVEhttp://discnrt1.gesdisc.eosdis.nasa.gov/data/Aqua_AIRS_NRT/AIRI2CCF_NRT.006/Access the data via HTTP. User registration is required. Register for a username and password at https://urs.eosdis.nasa.gov/users/new",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[2]
GES_DISC,DIF,C1233768985.xml,Product Link,"GET DATAOPENDAP DATAhttp://discnrt1.gesdisc.eosdis.nasa.gov/opendap/Aqua_AIRS_NRT/AIRI2CCF_NRT.006/contents.htmlAccess the data via the OPeNDAP protocol.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[3]
GES_DISC,DIF-10,C1233768985.xml,Product Link,"GET DATAOPENDAP DATAhttp://discnrt1.gesdisc.eosdis.nasa.gov/opendap/Aqua_AIRS_NRT/AIRI2CCF_NRT.006/contents.htmlAccess the data via the OPeNDAP protocol.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[3]
GES_DISC,DIF,C1233768985.xml,Project Website Link,"GET DATAOPENDAP DATAhttp://discnrt1.gesdisc.eosdis.nasa.gov/opendap/Aqua_AIRS_NRT/AIRI2CCF_NRT.006/contents.htmlAccess the data via the OPeNDAP protocol.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[3]
GES_DISC,DIF-10,C1233768985.xml,Project Website Link,"GET DATAOPENDAP DATAhttp://discnrt1.gesdisc.eosdis.nasa.gov/opendap/Aqua_AIRS_NRT/AIRI2CCF_NRT.006/contents.htmlAccess the data via the OPeNDAP protocol.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[3]
GES_DISC,DIF,C1233768985.xml,Product Link,"GET DATADATACAST URLhttp://discnrt1.gesdisc.eosdis.nasa.gov/datacasting/AIRI2CCF_NRT.006.datacast-feed.xmlAccess the data via datacasting.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[4]
GES_DISC,DIF-10,C1233768985.xml,Product Link,"GET DATADATACAST URLhttp://discnrt1.gesdisc.eosdis.nasa.gov/datacasting/AIRI2CCF_NRT.006.datacast-feed.xmlAccess the data via datacasting.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[4]
GES_DISC,DIF,C1233768985.xml,Project Website Link,"GET DATADATACAST URLhttp://discnrt1.gesdisc.eosdis.nasa.gov/datacasting/AIRI2CCF_NRT.006.datacast-feed.xmlAccess the data via datacasting.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[4]
GES_DISC,DIF-10,C1233768985.xml,Project Website Link,"GET DATADATACAST URLhttp://discnrt1.gesdisc.eosdis.nasa.gov/datacasting/AIRI2CCF_NRT.006.datacast-feed.xmlAccess the data via datacasting.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[4]
GES_DISC,DIF,C1233768985.xml,Product Link,"GET DATAEARTHDATA SEARCHhttps://search.earthdata.nasa.gov/search?q=AIRI2CCF_NRT+006Use the Earthdata Search Client (EDSC) to find and retrieve data sets across multiple data centers.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[5]
GES_DISC,DIF-10,C1233768985.xml,Product Link,"GET DATAEARTHDATA SEARCHhttps://search.earthdata.nasa.gov/search?q=AIRI2CCF_NRT+006Use the Earthdata Search Client (EDSC) to find and retrieve data sets across multiple data centers.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[5]
GES_DISC,DIF,C1233768985.xml,Project Website Link,"GET DATAEARTHDATA SEARCHhttps://search.earthdata.nasa.gov/search?q=AIRI2CCF_NRT+006Use the Earthdata Search Client (EDSC) to find and retrieve data sets across multiple data centers.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[5]
GES_DISC,DIF-10,C1233768985.xml,Project Website Link,"GET DATAEARTHDATA SEARCHhttps://search.earthdata.nasa.gov/search?q=AIRI2CCF_NRT+006Use the Earthdata Search Client (EDSC) to find and retrieve data sets across multiple data centers.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[5]
GES_DISC,DIF,C1233768985.xml,Product Link,"VIEW PROJECT HOME PAGEhttp://airs.jpl.nasa.gov/index.htmlAIRS home page at NASA/JPL. General information on the AIRS instrument, algorithms, and other AIRS-related activities can be found.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[6]
GES_DISC,DIF-10,C1233768985.xml,Product Link,"VIEW PROJECT HOME PAGEhttp://airs.jpl.nasa.gov/index.htmlAIRS home page at NASA/JPL. General information on the AIRS instrument, algorithms, and other AIRS-related activities can be found.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[6]
GES_DISC,DIF,C1233768985.xml,Project Website Link,"VIEW PROJECT HOME PAGEhttp://airs.jpl.nasa.gov/index.htmlAIRS home page at NASA/JPL. General information on the AIRS instrument, algorithms, and other AIRS-related activities can be found.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[6]
GES_DISC,DIF-10,C1233768985.xml,Project Website Link,"VIEW PROJECT HOME PAGEhttp://airs.jpl.nasa.gov/index.htmlAIRS home page at NASA/JPL. General information on the AIRS instrument, algorithms, and other AIRS-related activities can be found.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[6]
GES_DISC,DIF,C1233768985.xml,Product Link,"VIEW RELATED INFORMATIONhttp://disc.gsfc.nasa.gov/AIRS/AIRS data support home page at Goddard Earth Sciences Data Information and Service Center/Distributed Active Archive Center (GES DISC DAAC). Online documentation, software to read, visualize and analyze AIRS data and data access information are available from this web site.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[7]
GES_DISC,DIF-10,C1233768985.xml,Product Link,"VIEW RELATED INFORMATIONhttp://disc.gsfc.nasa.gov/AIRS/AIRS data support home page at Goddard Earth Sciences Data Information and Service Center/Distributed Active Archive Center (GES DISC DAAC). Online documentation, software to read, visualize and analyze AIRS data and data access information are available from this web site.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[7]
GES_DISC,DIF,C1233768985.xml,Project Website Link,"VIEW RELATED INFORMATIONhttp://disc.gsfc.nasa.gov/AIRS/AIRS data support home page at Goddard Earth Sciences Data Information and Service Center/Distributed Active Archive Center (GES DISC DAAC). Online documentation, software to read, visualize and analyze AIRS data and data access information are available from this web site.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[7]
GES_DISC,DIF-10,C1233768985.xml,Project Website Link,"VIEW RELATED INFORMATIONhttp://disc.gsfc.nasa.gov/AIRS/AIRS data support home page at Goddard Earth Sciences Data Information and Service Center/Distributed Active Archive Center (GES DISC DAAC). Online documentation, software to read, visualize and analyze AIRS data and data access information are available from this web site.",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[7]
GES_DISC,DIF,C1233768985.xml,Product Link,"VIEW RELATED INFORMATIONhttp://disc.gsfc.nasa.gov/nrt/data-holdings/airs-nrt-productsAIRS Near Real Time (NRT) information",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[8]
GES_DISC,DIF-10,C1233768985.xml,Product Link,"VIEW RELATED INFORMATIONhttp://disc.gsfc.nasa.gov/nrt/data-holdings/airs-nrt-productsAIRS Near Real Time (NRT) information",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[8]
GES_DISC,DIF,C1233768985.xml,Project Website Link,"VIEW RELATED INFORMATIONhttp://disc.gsfc.nasa.gov/nrt/data-holdings/airs-nrt-productsAIRS Near Real Time (NRT) information",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[8]
GES_DISC,DIF-10,C1233768985.xml,Project Website Link,"VIEW RELATED INFORMATIONhttp://disc.gsfc.nasa.gov/nrt/data-holdings/airs-nrt-productsAIRS Near Real Time (NRT) information",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[8]
GES_DISC,DIF,C1233768985.xml,Product Link,"VIEW RELATED INFORMATIONUSER'S GUIDEhttp://discnrt1.gesdisc.eosdis.nasa.gov/data/Aqua_AIRS_NRT/AIRI2CCF_NRT.006/doc/README.AIRS_V6.pdfREADME Document",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[9]
GES_DISC,DIF-10,C1233768985.xml,Product Link,"VIEW RELATED INFORMATIONUSER'S GUIDEhttp://discnrt1.gesdisc.eosdis.nasa.gov/data/Aqua_AIRS_NRT/AIRI2CCF_NRT.006/doc/README.AIRS_V6.pdfREADME Document",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[9]
GES_DISC,DIF,C1233768985.xml,Project Website Link,"VIEW RELATED INFORMATIONUSER'S GUIDEhttp://discnrt1.gesdisc.eosdis.nasa.gov/data/Aqua_AIRS_NRT/AIRI2CCF_NRT.006/doc/README.AIRS_V6.pdfREADME Document",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[9]
GES_DISC,DIF-10,C1233768985.xml,Project Website Link,"VIEW RELATED INFORMATIONUSER'S GUIDEhttp://discnrt1.gesdisc.eosdis.nasa.gov/data/Aqua_AIRS_NRT/AIRI2CCF_NRT.006/doc/README.AIRS_V6.pdfREADME Document",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[9]
GES_DISC,DIF,C1233768985.xml,Product Link,"VIEW RELATED INFORMATIONGENERAL DOCUMENTATIONhttp://disc.gsfc.nasa.gov/AIRS/documentation/nrt_memo_v6.pdfMemo on NRT vs Standard Product",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[10]
GES_DISC,DIF-10,C1233768985.xml,Product Link,"VIEW RELATED INFORMATIONGENERAL DOCUMENTATIONhttp://disc.gsfc.nasa.gov/AIRS/documentation/nrt_memo_v6.pdfMemo on NRT vs Standard Product",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[10]
GES_DISC,DIF,C1233768985.xml,Project Website Link,"VIEW RELATED INFORMATIONGENERAL DOCUMENTATIONhttp://disc.gsfc.nasa.gov/AIRS/documentation/nrt_memo_v6.pdfMemo on NRT vs Standard Product",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[10]
GES_DISC,DIF-10,C1233768985.xml,Project Website Link,"VIEW RELATED INFORMATIONGENERAL DOCUMENTATIONhttp://disc.gsfc.nasa.gov/AIRS/documentation/nrt_memo_v6.pdfMemo on NRT vs Standard Product",/DIF/Related_URL,"/dif:DIF/dif:Related_URL",/DIF/Related_URL[10]
GES_DISC,DIF,C1233768985.xml,Metadata Standard Citation,"CEOS IDN DIF",/DIF/Metadata_Name,"/dif:DIF/dif:Metadata_Name",/DIF/Metadata_Name[1]
GES_DISC,DIF-10,C1233768985.xml,Metadata Standard Citation,"CEOS IDN DIF",/DIF/Metadata_Name,"/dif:DIF/dif:Metadata_Name",/DIF/Metadata_Name[1]
GES_DISC,DIF,C1233768985.xml,Metadata Standard Version,"VERSION 9.9.3",/DIF/Metadata_Version,"/dif:DIF/dif:Metadata_Version",/DIF/Metadata_Version[1]
GES_DISC,DIF-10,C1233768985.xml,Metadata Standard Version,"VERSION 9.9.3",/DIF/Metadata_Version,"/dif:DIF/dif:Metadata_Version",/DIF/Metadata_Version[1]
GES_DISC,DIF,C1233768985.xml,Metadata Modified Date,"2013-02-14T00:00:00.000Z",/DIF/DIF_Creation_Date,"/dif:DIF/dif:DIF_Creation_Date",/DIF/DIF_Creation_Date[1]
