Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition
OldScienceBase,CSDGM,53c7e664e4b0194841642527.xml,Metadata Standard Version,"FGDC-STD-001-1998",/metadata/metainfo/metstdv,"/csdgm:metadata/csdgm:metainfo/csdgm:metstdv"
OldScienceBase,CSDGM,53c7e664e4b0194841642527.xml,Metadata Time Convention,"local time",/metadata/metainfo/mettc,"/csdgm:metadata/csdgm:metainfo/csdgm:mettc"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Resource Citation,"Schofield, P.J. Unknown Nonindigenous Aquatic Species Database Marine Fishes database http://nas.er.usgs.gov",/metadata/idinfo/citation/citeinfo,"/csdgm:metadata/csdgm:idinfo/csdgm:citation/csdgm:citeinfo"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Abstract,"The Nonindigenous Aquatic Species Database (NAS) information resource is an established central repository for spatially referenced biogeographic accounts of introduced aquatic species. The NAS website provides scientific reports, online/real-time queries, spatial data sets, distribution maps, fact sheets, and general information.",/metadata/idinfo/descript/abstract,"/csdgm:metadata/csdgm:idinfo/csdgm:descript/csdgm:abstract"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Purpose,"To provide national distribution information on introduced aquatic species.",/metadata/idinfo/descript/purpose,"/csdgm:metadata/csdgm:idinfo/csdgm:descript/csdgm:purpose"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Temporal Extent,"1878 Present",/metadata/idinfo/timeperd/timeinfo/rngdates,"/csdgm:metadata/csdgm:idinfo/csdgm:timeperd/csdgm:timeinfo/csdgm:rngdates"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"ground condition",/metadata/idinfo/timeperd/current,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Resource Status,"In work Continually",/metadata/idinfo/status,"/csdgm:metadata/csdgm:idinfo/csdgm:status"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Site,"The estuarine and marine waters of the United States and its Territories including Alaska, Hawaii, Puerto Rico, Virgin Islands and Guam, as well as the Gulf of Mexico and the Caribbean.",/metadata/idinfo/spdom/descgeog,"/csdgm:metadata/csdgm:idinfo/csdgm:spdom/csdgm:descgeog"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Bounding Box,"-59.64768 -170.230408 61.30454 8.63533",/metadata/idinfo/spdom/bounding,"/csdgm:metadata/csdgm:idinfo/csdgm:spdom/csdgm:bounding"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Spatial Extent,"-59.64768 -170.230408 61.30454 8.63533",/metadata/idinfo/spdom/bounding,"/csdgm:metadata/csdgm:idinfo/csdgm:spdom/csdgm:bounding"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword Vocabulary,"None",/metadata/idinfo/keywords/theme/themekt,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekt"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword Type,"None",/metadata/idinfo/keywords/theme/themekt,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekt"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"introduced species",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"introduced species",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"nonnative species",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"nonnative species",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"invasives",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"invasives",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"nonindigenous",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"nonindigenous",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"biota",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"biota",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"environment",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"environment",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"GIS",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"GIS",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"ANS",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"ANS",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"AIS",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"AIS",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"animals",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"animals",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"vertebrates",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"vertebrates",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"multiple species",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"multiple species",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"fishes",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"fishes",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"non-native",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"non-native",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Theme Keyword,"non-indigenous",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Keyword,"non-indigenous",/metadata/idinfo/keywords/theme/themekey,"/csdgm:metadata/csdgm:idinfo/csdgm:keywords/csdgm:theme/csdgm:themekey"
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"None",/metadata/idinfo/taxonomy/keywtax/taxonkt,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"multiple species",/metadata/idinfo/taxonomy/keywtax/taxonkey,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"animals",/metadata/idinfo/taxonomy/keywtax/taxonkey,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"vertebrates",/metadata/idinfo/taxonomy/keywtax/taxonkey,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"fish",/metadata/idinfo/taxonomy/keywtax/taxonkey,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"ITIS-North America",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/origin,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"2013",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/pubdate,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Integrated Taxonomic Information System (ITIS)",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/title,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Maps and Data",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/geoform,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"http://www.itis.gov",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/onlink,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Espinosa-Perez, H., L.T. Findley, C.R. Gilbert, R.N. Lea, N.E. Mandrak, R.L. Mayden, J.S. Nelson, and L.M. Page.",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/origin,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"2013",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/pubdate,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Common and Scientific Names of Fishes from the United States, Canada, and Mexico.",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/title,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"7",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/edition,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Publication",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/geoform,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"American Fisheries Society Special Publication",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/serinfo/sername,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"34",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/serinfo/issue,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Bethesda, MD.",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/pubinfo/pubplace,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"American Fisheries Society",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/pubinfo/publish,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Joseph S. Nelson, Edwin J. Crossman, Héctor Espinosa-Pérez, Lloyd T. Findley, Carter R. Gilbert, Robert N. Lea, and James D. Williams",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/origin,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"2004",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/pubdate,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Common and Scientific Names of Fishes from the United States Canada and Mexico",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/title,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Publication",/metadata/idinfo/taxonomy/taxonsys/classsys/classcit/citeinfo/geoform,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Integrated Taxonomic Information Service (ITIS) is the source used for initial taxonomy unless a more current one exists in the literature (including FAO lists). Fish follow the American Fisheries Society Names of Fishes list (or more current literature). Most taxa identified to species; uncertainty is indicated such as “sp.” Museum specimens were used as a source of record; records reported by others were also deposited in museums later.",/metadata/idinfo/taxonomy/taxonsys/taxonpro,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Kingdom",/metadata/idinfo/taxonomy/taxoncl/taxonrn,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Animalia",/metadata/idinfo/taxonomy/taxoncl/taxonrv,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Animal",/metadata/idinfo/taxonomy/taxoncl/common,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"animaux",/metadata/idinfo/taxonomy/taxoncl/common,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"animals",/metadata/idinfo/taxonomy/taxoncl/common,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Subkingdom",/metadata/idinfo/taxonomy/taxoncl/taxoncl/taxonrn,Undefined
OldScienceBase,CSDGM,53da50a6e4b0477f68736d71.xml,Unknown,"Bilateria",/metadata/idinfo/taxonomy/taxoncl/taxoncl/taxonrv,Undefined
